study_link_id	de_identification_method_type	license	image_modality	imaging_equipment_manufacturer	imaging_equipment_model	imaging_sofware	imaging_protocol	organ_or_tissue	tumor_tissue_type	tissue_fixative	embedding_medium	staining_method	objective	nominal_magnification	immersion	lens_numerical_aperture	working_distance	imaging_assay_type	pyramid	physical_size_x	physical_size_y	physical_size_z	size_c	size_t	size_x	size_y	size_z	channel_metadata_file_url_in_cds	type	file.file_id
img_1755		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/private/CA9DFBFF8AD1FCA71DFD6457D6E47A6D?full_view_mode											CODEX											image	dg.4DFC/63154322-7e68-11ee-adb6-9fe6d09bcc87
img_1756		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/private/CA9DFBFF8AD1FCA71DFD6457D6E47A6D?full_view_mode											SABER											image	dg.4DFC/6315676c-7e68-11ee-9efb-536434f6627f
img_1757		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/private/CA9DFBFF8AD1FCA71DFD6457D6E47A6D?full_view_mode											SABER											image	dg.4DFC/63158b66-7e68-11ee-89df-ff36d3c9a09d
img_1758		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/private/CA9DFBFF8AD1FCA71DFD6457D6E47A6D?full_view_mode											CODEX											image	dg.4DFC/6315b29e-7e68-11ee-8666-3b228fb3b236
img_1759		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/private/CA9DFBFF8AD1FCA71DFD6457D6E47A6D?full_view_mode											CODEX											image	dg.4DFC/6315d634-7e68-11ee-a099-4fb196ad7594
img_1760		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/private/CA9DFBFF8AD1FCA71DFD6457D6E47A6D?full_view_mode											SABER											image	dg.4DFC/6315ff6a-7e68-11ee-bfb9-af5edf379255
img_1761		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/private/CA9DFBFF8AD1FCA71DFD6457D6E47A6D?full_view_mode											SABER											image	dg.4DFC/63162350-7e68-11ee-8370-3b0d489466d3
img_1762		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/63164696-7e68-11ee-8a3f-27d02d4c8d6c
img_1763		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/63166bda-7e68-11ee-bb72-ef86cc520be3
img_1764		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/63169146-7e68-11ee-83a9-4fd311192cc9
img_1765		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/6316b4d2-7e68-11ee-b4ce-7baae01a5c95
img_1766		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/6316d8fe-7e68-11ee-93e9-0707407335b1
img_1767		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/6316fd3e-7e68-11ee-84b1-4f0f02440db4
img_1768		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/63172570-7e68-11ee-916b-1f3be606e710
img_1769		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/6317494c-7e68-11ee-8c5c-833d75487878
img_1770		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/63176d1e-7e68-11ee-842d-7f7d9e58900b
img_1771		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/63179140-7e68-11ee-80d9-372504adbe43
img_1772		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/6317b666-7e68-11ee-81d4-8bb95a638738
img_1773		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/6317dc68-7e68-11ee-853c-9f04571b15a5
img_1774		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/63180058-7e68-11ee-924b-f7928fccb64c
img_1775		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/6318238a-7e68-11ee-9cd5-e74ce2548aac
img_1776		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/63184784-7e68-11ee-8e06-6792c52acc68
img_1777		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/63187024-7e68-11ee-8e63-83a99da1cc90
img_1778		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/63189414-7e68-11ee-b51a-df5e9945731e
img_1779		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/6318b796-7e68-11ee-b4d8-07547bf3c596
img_1780		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/6318db22-7e68-11ee-9ac3-a3c60943e4df
img_1781		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/6318ffd0-7e68-11ee-a6ec-732368905152
img_1782		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/63192442-7e68-11ee-8ad0-a730b4ed9e46
img_1783		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/63194850-7e68-11ee-8794-eb0efbef9dc8
img_1784		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/63196c36-7e68-11ee-a005-63f19b62ac7c
img_1785		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/63198ff4-7e68-11ee-9e94-dbda162dc9b7
img_1786		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/6319b77c-7e68-11ee-8a7c-7b827c0ad40a
img_1787		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/6319db6c-7e68-11ee-8db6-bfac1b9b7fc1
img_1788		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/6319fee4-7e68-11ee-9f3a-cb063fc1a1f6
img_1789		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631a2270-7e68-11ee-8e94-230652e12327
img_1790		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631a484a-7e68-11ee-83eb-e3087d9c51bb
img_1791		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631a6c44-7e68-11ee-8795-338236f5e963
img_1792		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631a900c-7e68-11ee-8698-5b7e1fe43f59
img_1793		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631ab3c0-7e68-11ee-8bc6-eba5e67b8374
img_1794		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631adc56-7e68-11ee-9568-83c71b86aad3
img_1795		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631b0744-7e68-11ee-9de7-1bba87144eaa
img_1796		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631b2ae4-7e68-11ee-928b-0b5f9af3cfa2
img_1797		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631b4ea2-7e68-11ee-8577-43af700397a2
img_1798		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631b7350-7e68-11ee-915e-733e2d090801
img_1799		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631b997a-7e68-11ee-bafc-339f0838aebf
img_1800		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631bbd38-7e68-11ee-b7d4-e7064bbaa92c
img_1801		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631be06a-7e68-11ee-a9b6-4fd6253a2d41
img_1802		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631c03ce-7e68-11ee-809e-1762f5177069
img_1803		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631c27c8-7e68-11ee-a9ee-4b17e06ba10f
img_1804		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631c4b22-7e68-11ee-9ee0-9fbf50bf21d5
img_1805		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631c6eb8-7e68-11ee-8cb4-a745a7160521
img_1806		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631c929e-7e68-11ee-870b-1b29d2f532a9
img_1807		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631cb774-7e68-11ee-a8a8-0f8023d2edc9
img_1808		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631cdb82-7e68-11ee-bbf8-1beaacb2b343
img_1809		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631cfedc-7e68-11ee-b526-078d80c94129
img_1810		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631d2236-7e68-11ee-a904-abac40e15ab4
img_1811		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631d466c-7e68-11ee-9736-cbff19578600
img_1812		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631d69da-7e68-11ee-b7fa-1344578b8e90
img_1813		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631d8d8e-7e68-11ee-b1b9-87ad82cd4c22
img_1814		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631db552-7e68-11ee-9135-57f1a6d3a54d
img_1815		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631dd8de-7e68-11ee-b33b-a37267cc6b2f
img_1816		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631e01e2-7e68-11ee-9be4-0f113bdc6295
img_1817		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631e25d2-7e68-11ee-bb47-bf6609e51c54
img_1818		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631e492c-7e68-11ee-9dcd-5b77503a8ebf
img_1819		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631e6d30-7e68-11ee-b077-df4d9ff853f4
img_1820		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631e92c4-7e68-11ee-9fe6-8f34a4c822a9
img_1821		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631eba74-7e68-11ee-865c-032377ccb0e1
img_1822		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631eddf6-7e68-11ee-b607-8ffd10de8fe8
img_1823		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631f0178-7e68-11ee-903a-c377e327b8e5
img_1824		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631f2590-7e68-11ee-86fb-ff2415bfb7b7
img_1825		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631f4944-7e68-11ee-ab20-270d0860313c
img_1826		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631f6ce4-7e68-11ee-8cc5-dbfd0642d90c
img_1827		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631f90fc-7e68-11ee-88ed-f7dd823daf6a
img_1828		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631fb5be-7e68-11ee-b432-fb6f15841936
img_1829		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631fd9ae-7e68-11ee-8999-ab7f895d2800
img_1830		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/631ffe48-7e68-11ee-8304-1781419827d8
img_1831		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/632021d4-7e68-11ee-b382-8bd3ef1e0cc2
img_1832		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/63204574-7e68-11ee-aa25-eb5c6e85867e
img_1833		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/63206d9c-7e68-11ee-801c-f7b2bb5556a7
img_1834		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/63209164-7e68-11ee-a60f-c3455b132084
img_1835		CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	Not specified in data				https://www.protocols.io/view/tissue-staining-for-imaging-mass-cytometry-bspyndpw											IMC											image	dg.4DFC/6320b4fa-7e68-11ee-8dbc-afdf99236f20
