reference_genome_assembly	library_strategy	library_layout	library_source	library_selection	platform	type	genomic_info_id	file.file_id	instrument_model
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f4df7f0-c9b2-11ed-b0c1-b7f87a7f47f5	dg.4DFC/9f4df7f0-c9b2-11ed-b0c1-b7f87a7f47f5	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f4e39a4-c9b2-11ed-bf37-5b965156ddfe	dg.4DFC/9f4e39a4-c9b2-11ed-bf37-5b965156ddfe	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f4e7a9a-c9b2-11ed-bc81-87a40d5578b1	dg.4DFC/9f4e7a9a-c9b2-11ed-bc81-87a40d5578b1	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f4ebbcc-c9b2-11ed-961f-333f469e0f56	dg.4DFC/9f4ebbcc-c9b2-11ed-961f-333f469e0f56	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f4efb14-c9b2-11ed-9d13-cb059be5c0e1	dg.4DFC/9f4efb14-c9b2-11ed-9d13-cb059be5c0e1	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f4f3a3e-c9b2-11ed-9b0b-779d08d94ebb	dg.4DFC/9f4f3a3e-c9b2-11ed-9b0b-779d08d94ebb	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f4f7a62-c9b2-11ed-9f88-bb9a5c1aae13	dg.4DFC/9f4f7a62-c9b2-11ed-9f88-bb9a5c1aae13	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f4fb982-c9b2-11ed-9c96-475cc3cbc878	dg.4DFC/9f4fb982-c9b2-11ed-9c96-475cc3cbc878	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f4ffb2c-c9b2-11ed-beee-0fc52c5b1396	dg.4DFC/9f4ffb2c-c9b2-11ed-beee-0fc52c5b1396	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f503a24-c9b2-11ed-ae29-e7884a3d1cd2	dg.4DFC/9f503a24-c9b2-11ed-ae29-e7884a3d1cd2	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f50796c-c9b2-11ed-8779-9373b166a5e1	dg.4DFC/9f50796c-c9b2-11ed-8779-9373b166a5e1	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f50b8fa-c9b2-11ed-8e33-c3a7cd7f1200	dg.4DFC/9f50b8fa-c9b2-11ed-8e33-c3a7cd7f1200	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f50f77a-c9b2-11ed-81b0-2f47fd1569ce	dg.4DFC/9f50f77a-c9b2-11ed-81b0-2f47fd1569ce	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f513f96-c9b2-11ed-aefb-c79f8954e9de	dg.4DFC/9f513f96-c9b2-11ed-aefb-c79f8954e9de	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f517fd8-c9b2-11ed-aa23-43a7786c83fd	dg.4DFC/9f517fd8-c9b2-11ed-aa23-43a7786c83fd	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f51c09c-c9b2-11ed-94e1-8f98738c6aed	dg.4DFC/9f51c09c-c9b2-11ed-94e1-8f98738c6aed	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f51ff80-c9b2-11ed-90e9-6fe5b3285b57	dg.4DFC/9f51ff80-c9b2-11ed-90e9-6fe5b3285b57	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f523e64-c9b2-11ed-b9b9-af80e516a67b	dg.4DFC/9f523e64-c9b2-11ed-b9b9-af80e516a67b	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f527f1e-c9b2-11ed-a04d-a31c61448afd	dg.4DFC/9f527f1e-c9b2-11ed-a04d-a31c61448afd	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f52bdd0-c9b2-11ed-9af2-cbf2430e0c71	dg.4DFC/9f52bdd0-c9b2-11ed-9af2-cbf2430e0c71	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f52fd2c-c9b2-11ed-855c-2bc85b2738a5	dg.4DFC/9f52fd2c-c9b2-11ed-855c-2bc85b2738a5	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f533c2e-c9b2-11ed-8ea1-b372a2e1b34a	dg.4DFC/9f533c2e-c9b2-11ed-8ea1-b372a2e1b34a	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f537ac2-c9b2-11ed-8c04-df0e66029006	dg.4DFC/9f537ac2-c9b2-11ed-8c04-df0e66029006	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f53bd7a-c9b2-11ed-bcfd-13625b45d7c8	dg.4DFC/9f53bd7a-c9b2-11ed-bcfd-13625b45d7c8	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f53fc86-c9b2-11ed-98a2-93a506281453	dg.4DFC/9f53fc86-c9b2-11ed-98a2-93a506281453	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f543e08-c9b2-11ed-a902-d39de52fd156	dg.4DFC/9f543e08-c9b2-11ed-a902-d39de52fd156	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f547d3c-c9b2-11ed-9a12-fbffe53b34f7	dg.4DFC/9f547d3c-c9b2-11ed-9a12-fbffe53b34f7	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f54c698-c9b2-11ed-9be9-43c64ad933d1	dg.4DFC/9f54c698-c9b2-11ed-9be9-43c64ad933d1	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f5505f4-c9b2-11ed-a885-a78bc46aa462	dg.4DFC/9f5505f4-c9b2-11ed-a885-a78bc46aa462	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f55446a-c9b2-11ed-8287-c7b29e26077c	dg.4DFC/9f55446a-c9b2-11ed-8287-c7b29e26077c	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f55840c-c9b2-11ed-a24a-b39dc3fcbc50	dg.4DFC/9f55840c-c9b2-11ed-a24a-b39dc3fcbc50	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f55c2be-c9b2-11ed-87e6-a31fbf20ca84	dg.4DFC/9f55c2be-c9b2-11ed-87e6-a31fbf20ca84	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f5605f8-c9b2-11ed-913b-6390de0d96c0	dg.4DFC/9f5605f8-c9b2-11ed-913b-6390de0d96c0	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f56450e-c9b2-11ed-ae58-0f05eef4619f	dg.4DFC/9f56450e-c9b2-11ed-ae58-0f05eef4619f	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f5683ca-c9b2-11ed-8bea-438c1ef97655	dg.4DFC/9f5683ca-c9b2-11ed-8bea-438c1ef97655	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f56c470-c9b2-11ed-815c-c78eba71cf6b	dg.4DFC/9f56c470-c9b2-11ed-815c-c78eba71cf6b	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f570340-c9b2-11ed-af40-43cb66de3faf	dg.4DFC/9f570340-c9b2-11ed-af40-43cb66de3faf	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f574580-c9b2-11ed-b91d-5b2ffdf9e145	dg.4DFC/9f574580-c9b2-11ed-b91d-5b2ffdf9e145	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f578450-c9b2-11ed-b8e3-cf26ace2ae56	dg.4DFC/9f578450-c9b2-11ed-b8e3-cf26ace2ae56	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f57c406-c9b2-11ed-a183-bffa2f250170	dg.4DFC/9f57c406-c9b2-11ed-a183-bffa2f250170	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f5805ce-c9b2-11ed-a463-1f88def76508	dg.4DFC/9f5805ce-c9b2-11ed-a463-1f88def76508	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f5844f8-c9b2-11ed-8531-ff9147f39482	dg.4DFC/9f5844f8-c9b2-11ed-8531-ff9147f39482	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f5885ee-c9b2-11ed-9522-135e9da2660b	dg.4DFC/9f5885ee-c9b2-11ed-9522-135e9da2660b	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f58cfc2-c9b2-11ed-9b67-0feba58ebcbe	dg.4DFC/9f58cfc2-c9b2-11ed-9b67-0feba58ebcbe	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f591068-c9b2-11ed-a663-5bcfa2c89e57	dg.4DFC/9f591068-c9b2-11ed-a663-5bcfa2c89e57	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f5951b8-c9b2-11ed-8e50-c3de9dd95369	dg.4DFC/9f5951b8-c9b2-11ed-8e50-c3de9dd95369	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f599362-c9b2-11ed-a46c-1f41daa0e31d	dg.4DFC/9f599362-c9b2-11ed-a46c-1f41daa0e31d	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f59d390-c9b2-11ed-a642-9b7b1c5c46e9	dg.4DFC/9f59d390-c9b2-11ed-a642-9b7b1c5c46e9	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f5a1224-c9b2-11ed-a8d5-8b5bbd2b1c99	dg.4DFC/9f5a1224-c9b2-11ed-a8d5-8b5bbd2b1c99	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f5a52ca-c9b2-11ed-8d88-d33af7b71396	dg.4DFC/9f5a52ca-c9b2-11ed-8d88-d33af7b71396	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f5a915e-c9b2-11ed-80bc-d35848415270	dg.4DFC/9f5a915e-c9b2-11ed-80bc-d35848415270	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f5ad704-c9b2-11ed-b125-6f0315f5728a	dg.4DFC/9f5ad704-c9b2-11ed-b125-6f0315f5728a	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f5b19da-c9b2-11ed-acbb-3bfb32550d31	dg.4DFC/9f5b19da-c9b2-11ed-acbb-3bfb32550d31	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f5b592c-c9b2-11ed-be59-170d2137511c	dg.4DFC/9f5b592c-c9b2-11ed-be59-170d2137511c	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f5b9a7c-c9b2-11ed-88a9-33802e4332c3	dg.4DFC/9f5b9a7c-c9b2-11ed-88a9-33802e4332c3	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f5bd8ca-c9b2-11ed-82a6-0b3fcc44a2d6	dg.4DFC/9f5bd8ca-c9b2-11ed-82a6-0b3fcc44a2d6	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f5c1920-c9b2-11ed-99b0-5714f7129478	dg.4DFC/9f5c1920-c9b2-11ed-99b0-5714f7129478	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f5c58f4-c9b2-11ed-b09d-fb61009b5715	dg.4DFC/9f5c58f4-c9b2-11ed-b09d-fb61009b5715	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f5c9760-c9b2-11ed-8ec7-f33f9b3ea494	dg.4DFC/9f5c9760-c9b2-11ed-8ec7-f33f9b3ea494	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f5cd77a-c9b2-11ed-b919-ebbafdedb41d	dg.4DFC/9f5cd77a-c9b2-11ed-b919-ebbafdedb41d	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f5d16ea-c9b2-11ed-907d-eb7d9bbf2680	dg.4DFC/9f5d16ea-c9b2-11ed-907d-eb7d9bbf2680	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f5d57b8-c9b2-11ed-804c-73771dc25eda	dg.4DFC/9f5d57b8-c9b2-11ed-804c-73771dc25eda	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f5d9692-c9b2-11ed-afe5-23df4bdcbaf3	dg.4DFC/9f5d9692-c9b2-11ed-afe5-23df4bdcbaf3	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f5dd6de-c9b2-11ed-b5d5-ebefc8fdf52d	dg.4DFC/9f5dd6de-c9b2-11ed-b5d5-ebefc8fdf52d	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f5e169e-c9b2-11ed-a096-334b24992fdb	dg.4DFC/9f5e169e-c9b2-11ed-a096-334b24992fdb	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f5e5532-c9b2-11ed-8aad-374d772ca5f2	dg.4DFC/9f5e5532-c9b2-11ed-8aad-374d772ca5f2	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f5e9772-c9b2-11ed-8a69-5bea75d7e6e8	dg.4DFC/9f5e9772-c9b2-11ed-8a69-5bea75d7e6e8	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f5ed5f2-c9b2-11ed-95ad-c34d49354cbc	dg.4DFC/9f5ed5f2-c9b2-11ed-95ad-c34d49354cbc	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f5f14a4-c9b2-11ed-9fc1-af3faa6b5f58	dg.4DFC/9f5f14a4-c9b2-11ed-9fc1-af3faa6b5f58	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f5f54c8-c9b2-11ed-af86-1f06202c6f08	dg.4DFC/9f5f54c8-c9b2-11ed-af86-1f06202c6f08	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f5f946a-c9b2-11ed-9880-a3fa5608216b	dg.4DFC/9f5f946a-c9b2-11ed-9880-a3fa5608216b	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f5fd524-c9b2-11ed-baa9-a75e0eeeda9d	dg.4DFC/9f5fd524-c9b2-11ed-baa9-a75e0eeeda9d	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f6013fe-c9b2-11ed-b680-bb0d6dae2454	dg.4DFC/9f6013fe-c9b2-11ed-b680-bb0d6dae2454	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f605314-c9b2-11ed-ae3d-af80fe167980	dg.4DFC/9f605314-c9b2-11ed-ae3d-af80fe167980	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f6092ca-c9b2-11ed-885f-27d49e36d26d	dg.4DFC/9f6092ca-c9b2-11ed-885f-27d49e36d26d	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f60d1c2-c9b2-11ed-85f8-b3e15298c907	dg.4DFC/9f60d1c2-c9b2-11ed-85f8-b3e15298c907	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f611420-c9b2-11ed-b588-d74828065e04	dg.4DFC/9f611420-c9b2-11ed-b588-d74828065e04	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f6152be-c9b2-11ed-a4b9-cfcaa65ce729	dg.4DFC/9f6152be-c9b2-11ed-a4b9-cfcaa65ce729	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f6192c4-c9b2-11ed-9abc-37004b5f9265	dg.4DFC/9f6192c4-c9b2-11ed-9abc-37004b5f9265	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f61d1e4-c9b2-11ed-98c8-8705088c264d	dg.4DFC/9f61d1e4-c9b2-11ed-98c8-8705088c264d	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f6210d2-c9b2-11ed-992d-abd7aad02e47	dg.4DFC/9f6210d2-c9b2-11ed-992d-abd7aad02e47	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f6251fa-c9b2-11ed-96b7-a349cd089413	dg.4DFC/9f6251fa-c9b2-11ed-96b7-a349cd089413	Not specified in data
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina Next Seq 500	genomic_info	dg.4DFC/9f62923c-c9b2-11ed-b6d4-dffd304cc740	dg.4DFC/9f62923c-c9b2-11ed-b6d4-dffd304cc740	Not specified in data
