library_id	bases	number_of_reads	avg_read_length	coverage	reference_genome_assembly	design_description	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	type	genomic_info_id	file.file_id
TB-000185-M1UTLL-01_WGS					GRCh37	WGS of T-lymphoblastic leukemia Normal Sample TB-000185-M1UTLL-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/9c1fd283-ea9e-4d8a-90d1-5614a1d62ab6_TB-000185-M1UTLL-01_WGS	dg.4DFC/9c1fd283-ea9e-4d8a-90d1-5614a1d62ab6
TB-000185-M1UTLL-01_WGS					GRCh37	WGS of T-lymphoblastic leukemia Normal Sample TB-000185-M1UTLL-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/84e125e9-6dc9-4523-a439-395d2e70106e_TB-000185-M1UTLL-01_WGS	dg.4DFC/84e125e9-6dc9-4523-a439-395d2e70106e
TB-000186-D1TRCC-01_RNAseq	17125524268	113414068	151.0	5.524836468	GRCh38	RNA-Seq of Renal cell carcinoma, NOS Tumor Sample TB-000186-D1TRCC-01	RNA-Seq	Paired-End	Transcriptomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/81df46ad-d11b-4b50-832f-4ed62ba4bac6_TB-000186-D1TRCC-01_RNAseq	dg.4DFC/81df46ad-d11b-4b50-832f-4ed62ba4bac6
TB-000186-D1TRCC-01_RNAseq	17125524268	113414068	151.0	5.524836468	GRCh38	RNA-Seq of Renal cell carcinoma, NOS Tumor Sample TB-000186-D1TRCC-01	RNA-Seq	Paired-End	Transcriptomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/8b236bfb-ba88-49d5-8b1f-9d7078f10902_TB-000186-D1TRCC-01_RNAseq	dg.4DFC/8b236bfb-ba88-49d5-8b1f-9d7078f10902
TB-000186-D1TRCC-01_RNAseq	27787267137	211899250	131.1343345	8.964403333	GRCh38	RNA-Seq of Renal cell carcinoma, NOS Tumor Sample TB-000186-D1TRCC-01	RNA-Seq	Paired-End	Transcriptomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/f6e11d07-f94a-4260-8572-7ff77c6e1974_TB-000186-D1TRCC-01_RNAseq	dg.4DFC/f6e11d07-f94a-4260-8572-7ff77c6e1974
TB-000186-D1TRCC-01_RNAseq	27787267137	211899250	131.1343345	8.964403333	GRCh38	RNA-Seq of Renal cell carcinoma, NOS Tumor Sample TB-000186-D1TRCC-01	RNA-Seq	Paired-End	Transcriptomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/56c73196-9563-4b2c-bd5f-832a1fbe8f18_TB-000186-D1TRCC-01_RNAseq	dg.4DFC/56c73196-9563-4b2c-bd5f-832a1fbe8f18
TB-000186-D1TRCC-01_RNAseq					GRCh38	RNA-Seq of Renal cell carcinoma, NOS Tumor Sample TB-000186-D1TRCC-01	RNA-Seq	Paired-End	Transcriptomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/58f54fb0-8ee4-4e71-86c2-7acda5806789_TB-000186-D1TRCC-01_RNAseq	dg.4DFC/58f54fb0-8ee4-4e71-86c2-7acda5806789
TB-000186-D1TRCC-01_RNAseq					GRCh38	RNA-Seq of Renal cell carcinoma, NOS Tumor Sample TB-000186-D1TRCC-01	RNA-Seq	Paired-End	Transcriptomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/82968658-6eb1-409e-b704-a5828f2cbdcd_TB-000186-D1TRCC-01_RNAseq	dg.4DFC/82968658-6eb1-409e-b704-a5828f2cbdcd
TB-000186-D1TRCC-01_WGS	219000000000	1449368592	151.0	70.55757692	GRCh37	WGS of Renal cell carcinoma, NOS Tumor Sample TB-000186-D1TRCC-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/8ca3d1ce-f0d1-411c-9ef5-2af4e3a078db_TB-000186-D1TRCC-01_WGS	dg.4DFC/8ca3d1ce-f0d1-411c-9ef5-2af4e3a078db
TB-000186-D1TRCC-01_WGS	219000000000	1449368592	151.0	70.55757692	GRCh37	WGS of Renal cell carcinoma, NOS Tumor Sample TB-000186-D1TRCC-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/87fee410-af65-4c96-97d5-eb1a8ac1a366_TB-000186-D1TRCC-01_WGS	dg.4DFC/87fee410-af65-4c96-97d5-eb1a8ac1a366
TB-000186-D1TRCC-01_WGS	411000000000	2740328770	149.944485	132.4710663	GRCh37	WGS of Renal cell carcinoma, NOS Tumor Sample TB-000186-D1TRCC-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/ac83db01-a717-4b5e-bf0e-3e4f30622366_TB-000186-D1TRCC-01_WGS	dg.4DFC/ac83db01-a717-4b5e-bf0e-3e4f30622366
TB-000186-D1TRCC-01_WGS	411000000000	2740328770	149.944485	132.4710663	GRCh37	WGS of Renal cell carcinoma, NOS Tumor Sample TB-000186-D1TRCC-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/65b53e1a-8259-4e65-8b1a-ee96fc917556_TB-000186-D1TRCC-01_WGS	dg.4DFC/65b53e1a-8259-4e65-8b1a-ee96fc917556
TB-000186-D1TRCC-01_WGS					GRCh37	WGS of Renal cell carcinoma, NOS Tumor Sample TB-000186-D1TRCC-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/ebdf2d8e-a905-428b-a5c1-d61cd72dc91f_TB-000186-D1TRCC-01_WGS	dg.4DFC/ebdf2d8e-a905-428b-a5c1-d61cd72dc91f
TB-000186-D1TRCC-01_WGS					GRCh37	WGS of Renal cell carcinoma, NOS Tumor Sample TB-000186-D1TRCC-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/cfd2f762-bb51-4211-afaf-652d790cffb1_TB-000186-D1TRCC-01_WGS	dg.4DFC/cfd2f762-bb51-4211-afaf-652d790cffb1
TB-000186-M1URCC-01_WGS	69884263492	462809692	151.0	22.53031466	GRCh37	WGS of Renal cell carcinoma, NOS Normal Sample TB-000186-M1URCC-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/09bc15f7-6ea3-4028-923a-b40a204acf9c_TB-000186-M1URCC-01_WGS	dg.4DFC/09bc15f7-6ea3-4028-923a-b40a204acf9c
TB-000186-M1URCC-01_WGS	69884263492	462809692	151.0	22.53031466	GRCh37	WGS of Renal cell carcinoma, NOS Normal Sample TB-000186-M1URCC-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/98c8c983-ac8e-40db-b8e1-8c9289b36b03_TB-000186-M1URCC-01_WGS	dg.4DFC/98c8c983-ac8e-40db-b8e1-8c9289b36b03
TB-000186-M1URCC-01_WGS	119000000000	801156272	148.0244574	38.23301784	GRCh37	WGS of Renal cell carcinoma, NOS Normal Sample TB-000186-M1URCC-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/c2e9c0a7-4ecb-4c08-b981-852145cd6246_TB-000186-M1URCC-01_WGS	dg.4DFC/c2e9c0a7-4ecb-4c08-b981-852145cd6246
TB-000186-M1URCC-01_WGS	119000000000	801156272	148.0244574	38.23301784	GRCh37	WGS of Renal cell carcinoma, NOS Normal Sample TB-000186-M1URCC-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/5baa6132-e1bf-497b-88c3-89b9e8e85eb4_TB-000186-M1URCC-01_WGS	dg.4DFC/5baa6132-e1bf-497b-88c3-89b9e8e85eb4
TB-000186-M1URCC-01_WGS					GRCh37	WGS of Renal cell carcinoma, NOS Normal Sample TB-000186-M1URCC-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/42755103-120f-4708-923f-4519a10664c4_TB-000186-M1URCC-01_WGS	dg.4DFC/42755103-120f-4708-923f-4519a10664c4
TB-000186-M1URCC-01_WGS					GRCh37	WGS of Renal cell carcinoma, NOS Normal Sample TB-000186-M1URCC-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/403ec79b-fd6b-477e-8932-55594e1f59a3_TB-000186-M1URCC-01_WGS	dg.4DFC/403ec79b-fd6b-477e-8932-55594e1f59a3
TB-000187-D1TGNB-01_WGS	536000000000	3578181417	149.7772681	172.7810566	GRCh37	WGS of Ganglioneuroblastoma Tumor Sample TB-000187-D1TGNB-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/963a713e-ae65-41fa-9337-f9a5f29356e4_TB-000187-D1TGNB-01_WGS	dg.4DFC/963a713e-ae65-41fa-9337-f9a5f29356e4
TB-000187-D1TGNB-01_WGS	536000000000	3578181417	149.7772681	172.7810566	GRCh37	WGS of Ganglioneuroblastoma Tumor Sample TB-000187-D1TGNB-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/267a1f80-986c-45eb-9e07-67c281d9214a_TB-000187-D1TGNB-01_WGS	dg.4DFC/267a1f80-986c-45eb-9e07-67c281d9214a
TB-000187-D1TGNB-01_WGS					GRCh37	WGS of Ganglioneuroblastoma Tumor Sample TB-000187-D1TGNB-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/3a3217ed-23fe-4735-9eff-1f11f488c64b_TB-000187-D1TGNB-01_WGS	dg.4DFC/3a3217ed-23fe-4735-9eff-1f11f488c64b
TB-000187-D1TGNB-01_WGS					GRCh37	WGS of Ganglioneuroblastoma Tumor Sample TB-000187-D1TGNB-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/60e9595c-93aa-4670-a769-9a56a18483a9_TB-000187-D1TGNB-01_WGS	dg.4DFC/60e9595c-93aa-4670-a769-9a56a18483a9
TB-000187-M1WGNB-01_WGS	60854052017	403006967	151.0	19.61902254	GRCh37	WGS of Ganglioneuroblastoma Normal Sample TB-000187-M1WGNB-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/6f5f10ff-1c92-4258-9072-be5106466f4d_TB-000187-M1WGNB-01_WGS	dg.4DFC/6f5f10ff-1c92-4258-9072-be5106466f4d
TB-000187-M1WGNB-01_WGS	60854052017	403006967	151.0	19.61902254	GRCh37	WGS of Ganglioneuroblastoma Normal Sample TB-000187-M1WGNB-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/96edbff1-0386-4331-9dd0-14352b228556_TB-000187-M1WGNB-01_WGS	dg.4DFC/96edbff1-0386-4331-9dd0-14352b228556
TB-000187-M1WGNB-01_WGS	115000000000	768857909	149.1087611	36.96043829	GRCh37	WGS of Ganglioneuroblastoma Normal Sample TB-000187-M1WGNB-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/174d1bc3-3226-4abb-9b39-2808ce3f4dfa_TB-000187-M1WGNB-01_WGS	dg.4DFC/174d1bc3-3226-4abb-9b39-2808ce3f4dfa
TB-000187-M1WGNB-01_WGS	115000000000	768857909	149.1087611	36.96043829	GRCh37	WGS of Ganglioneuroblastoma Normal Sample TB-000187-M1WGNB-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/73c36d0c-b79a-4f22-a0e1-782ce86f0423_TB-000187-M1WGNB-01_WGS	dg.4DFC/73c36d0c-b79a-4f22-a0e1-782ce86f0423
TB-000187-M1WGNB-01_WGS					GRCh37	WGS of Ganglioneuroblastoma Normal Sample TB-000187-M1WGNB-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/19aa300a-c36e-474a-8661-d546fbf91cfe_TB-000187-M1WGNB-01_WGS	dg.4DFC/19aa300a-c36e-474a-8661-d546fbf91cfe
TB-000187-M1WGNB-01_WGS					GRCh37	WGS of Ganglioneuroblastoma Normal Sample TB-000187-M1WGNB-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/2458514e-04c2-4d33-986c-45f13943d154_TB-000187-M1WGNB-01_WGS	dg.4DFC/2458514e-04c2-4d33-986c-45f13943d154
TB-000188-D1BAML-01_RNAseq	19435228724	128710124	151.0	6.269966323	GRCh38	RNA-Seq of Acute myeloid leukemia, NOS Tumor Sample TB-000188-D1BAML-01	RNA-Seq	Paired-End	Transcriptomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/9f1f3f1a-ebbb-40ac-a4af-7a3c1eee586c_TB-000188-D1BAML-01_RNAseq	dg.4DFC/9f1f3f1a-ebbb-40ac-a4af-7a3c1eee586c
TB-000188-D1BAML-01_RNAseq	19435228724	128710124	151.0	6.269966323	GRCh38	RNA-Seq of Acute myeloid leukemia, NOS Tumor Sample TB-000188-D1BAML-01	RNA-Seq	Paired-End	Transcriptomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/d2463530-5cda-40e0-8ec8-71134dad2792_TB-000188-D1BAML-01_RNAseq	dg.4DFC/d2463530-5cda-40e0-8ec8-71134dad2792
TB-000188-D1BAML-01_RNAseq	34120891393	253152220	134.7840892	11.00768316	GRCh38	RNA-Seq of Acute myeloid leukemia, NOS Tumor Sample TB-000188-D1BAML-01	RNA-Seq	Paired-End	Transcriptomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/9554d200-8083-4b41-b140-d766ff92a93d_TB-000188-D1BAML-01_RNAseq	dg.4DFC/9554d200-8083-4b41-b140-d766ff92a93d
TB-000188-D1BAML-01_RNAseq	34120891393	253152220	134.7840892	11.00768316	GRCh38	RNA-Seq of Acute myeloid leukemia, NOS Tumor Sample TB-000188-D1BAML-01	RNA-Seq	Paired-End	Transcriptomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/c0c1f6f6-a917-4c93-84bd-7eb24845da2d_TB-000188-D1BAML-01_RNAseq	dg.4DFC/c0c1f6f6-a917-4c93-84bd-7eb24845da2d
TB-000188-D1BAML-01_RNAseq					GRCh38	RNA-Seq of Acute myeloid leukemia, NOS Tumor Sample TB-000188-D1BAML-01	RNA-Seq	Paired-End	Transcriptomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/b107f119-3ba8-4adb-ba2c-72de4ed8700f_TB-000188-D1BAML-01_RNAseq	dg.4DFC/b107f119-3ba8-4adb-ba2c-72de4ed8700f
TB-000188-D1BAML-01_RNAseq					GRCh38	RNA-Seq of Acute myeloid leukemia, NOS Tumor Sample TB-000188-D1BAML-01	RNA-Seq	Paired-End	Transcriptomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/07990a12-2655-4e4e-8c77-d39ccb75cfa9_TB-000188-D1BAML-01_RNAseq	dg.4DFC/07990a12-2655-4e4e-8c77-d39ccb75cfa9
TB-000188-D1BAML-01_WGS	164000000000	1083394664	151.0	52.74138184	GRCh37	WGS of Acute myeloid leukemia, NOS Tumor Sample TB-000188-D1BAML-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/6dc2a5f6-808d-4e65-8d41-0a709799a914_TB-000188-D1BAML-01_WGS	dg.4DFC/6dc2a5f6-808d-4e65-8d41-0a709799a914
TB-000188-D1BAML-01_WGS	164000000000	1083394664	151.0	52.74138184	GRCh37	WGS of Acute myeloid leukemia, NOS Tumor Sample TB-000188-D1BAML-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/97474342-8ab8-472b-9142-f6202ddd6a28_TB-000188-D1BAML-01_WGS	dg.4DFC/97474342-8ab8-472b-9142-f6202ddd6a28
TB-000188-D1BAML-01_WGS	306000000000	2072786163	147.7868699	98.75934852	GRCh37	WGS of Acute myeloid leukemia, NOS Tumor Sample TB-000188-D1BAML-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/52f5dbd1-c81c-43ea-b51e-932620e7912f_TB-000188-D1BAML-01_WGS	dg.4DFC/52f5dbd1-c81c-43ea-b51e-932620e7912f
TB-000188-D1BAML-01_WGS	306000000000	2072786163	147.7868699	98.75934852	GRCh37	WGS of Acute myeloid leukemia, NOS Tumor Sample TB-000188-D1BAML-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/10331cb5-f405-4d6f-8903-27f26302aa22_TB-000188-D1BAML-01_WGS	dg.4DFC/10331cb5-f405-4d6f-8903-27f26302aa22
TB-000188-D1BAML-01_WGS					GRCh37	WGS of Acute myeloid leukemia, NOS Tumor Sample TB-000188-D1BAML-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/1ce60e90-6853-475c-8f06-a6c5769fe8e9_TB-000188-D1BAML-01_WGS	dg.4DFC/1ce60e90-6853-475c-8f06-a6c5769fe8e9
TB-000188-D1BAML-01_WGS					GRCh37	WGS of Acute myeloid leukemia, NOS Tumor Sample TB-000188-D1BAML-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/68f89a87-5c58-4cf1-b803-c6760c758c50_TB-000188-D1BAML-01_WGS	dg.4DFC/68f89a87-5c58-4cf1-b803-c6760c758c50
TB-000188-M1UAML-01_WGS	72436522570	479712070	151.0	23.35314941	GRCh37	WGS of Acute myeloid leukemia, NOS Normal Sample TB-000188-M1UAML-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/94e27e8d-798b-4554-9e79-add8f77b2228_TB-000188-M1UAML-01_WGS	dg.4DFC/94e27e8d-798b-4554-9e79-add8f77b2228
TB-000188-M1UAML-01_WGS	72436522570	479712070	151.0	23.35314941	GRCh37	WGS of Acute myeloid leukemia, NOS Normal Sample TB-000188-M1UAML-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/3fcd06be-f32c-4ad0-a533-8f5e87bc48f8_TB-000188-M1UAML-01_WGS	dg.4DFC/3fcd06be-f32c-4ad0-a533-8f5e87bc48f8
TB-000188-M1UAML-01_WGS	132000000000	888338377	149.0522297	42.68789761	GRCh37	WGS of Acute myeloid leukemia, NOS Normal Sample TB-000188-M1UAML-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/88da7ebb-5de5-4664-ba65-27389e4dbcfa_TB-000188-M1UAML-01_WGS	dg.4DFC/88da7ebb-5de5-4664-ba65-27389e4dbcfa
TB-000188-M1UAML-01_WGS	132000000000	888338377	149.0522297	42.68789761	GRCh37	WGS of Acute myeloid leukemia, NOS Normal Sample TB-000188-M1UAML-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/841b7f5d-0d68-4ab9-a85d-667fe456d833_TB-000188-M1UAML-01_WGS	dg.4DFC/841b7f5d-0d68-4ab9-a85d-667fe456d833
TB-000188-M1UAML-01_WGS					GRCh37	WGS of Acute myeloid leukemia, NOS Normal Sample TB-000188-M1UAML-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/5105c21f-413b-4281-baad-d581a17c9d1d_TB-000188-M1UAML-01_WGS	dg.4DFC/5105c21f-413b-4281-baad-d581a17c9d1d
TB-000188-M1UAML-01_WGS					GRCh37	WGS of Acute myeloid leukemia, NOS Normal Sample TB-000188-M1UAML-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/e71c18e5-c986-4336-bb70-6ef0edfdb10b_TB-000188-M1UAML-01_WGS	dg.4DFC/e71c18e5-c986-4336-bb70-6ef0edfdb10b
TB-000189-D1BBLL-01_RNAseq	14970347776	99141376	151.0	4.829558619	GRCh38	RNA-Seq of B-lymphoblastic leukemia/lymphoma, NOS Tumor Sample TB-000189-D1BBLL-01	RNA-Seq	Paired-End	Transcriptomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/f6226b5f-8580-4d1e-9d00-decf47baa93d_TB-000189-D1BBLL-01_RNAseq	dg.4DFC/f6226b5f-8580-4d1e-9d00-decf47baa93d
TB-000189-D1BBLL-01_RNAseq	14970347776	99141376	151.0	4.829558619	GRCh38	RNA-Seq of B-lymphoblastic leukemia/lymphoma, NOS Tumor Sample TB-000189-D1BBLL-01	RNA-Seq	Paired-End	Transcriptomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/95f8fa46-6e31-4c13-a290-90f1927872af_TB-000189-D1BBLL-01_RNAseq	dg.4DFC/95f8fa46-6e31-4c13-a290-90f1927872af
TB-000189-D1BBLL-01_RNAseq	26341426290	194677654	135.307909	8.497963059	GRCh38	RNA-Seq of B-lymphoblastic leukemia/lymphoma, NOS Tumor Sample TB-000189-D1BBLL-01	RNA-Seq	Paired-End	Transcriptomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/382c6c5a-3e57-4bc4-bf98-65f9e8b6c8d7_TB-000189-D1BBLL-01_RNAseq	dg.4DFC/382c6c5a-3e57-4bc4-bf98-65f9e8b6c8d7
TB-000189-D1BBLL-01_RNAseq	26341426290	194677654	135.307909	8.497963059	GRCh38	RNA-Seq of B-lymphoblastic leukemia/lymphoma, NOS Tumor Sample TB-000189-D1BBLL-01	RNA-Seq	Paired-End	Transcriptomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/7136ffe1-924c-467f-92b4-962b02b20e6a_TB-000189-D1BBLL-01_RNAseq	dg.4DFC/7136ffe1-924c-467f-92b4-962b02b20e6a
TB-000189-D1BBLL-01_RNAseq					GRCh38	RNA-Seq of B-lymphoblastic leukemia/lymphoma, NOS Tumor Sample TB-000189-D1BBLL-01	RNA-Seq	Paired-End	Transcriptomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/1259df05-a66b-459d-9d47-806b0ddf753b_TB-000189-D1BBLL-01_RNAseq	dg.4DFC/1259df05-a66b-459d-9d47-806b0ddf753b
TB-000189-D1BBLL-01_RNAseq					GRCh38	RNA-Seq of B-lymphoblastic leukemia/lymphoma, NOS Tumor Sample TB-000189-D1BBLL-01	RNA-Seq	Paired-End	Transcriptomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/1c8a3ba6-c5ae-4dec-ab07-7c14d809fe1a_TB-000189-D1BBLL-01_RNAseq	dg.4DFC/1c8a3ba6-c5ae-4dec-ab07-7c14d809fe1a
TB-000189-D1BBLL-01_WGS	232000000000	1533623999	151.0	74.65926464	GRCh37	WGS of B-lymphoblastic leukemia/lymphoma, NOS Tumor Sample TB-000189-D1BBLL-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/f5d1d98b-5534-4a75-bbc5-18627bdfaf85_TB-000189-D1BBLL-01_WGS	dg.4DFC/f5d1d98b-5534-4a75-bbc5-18627bdfaf85
TB-000189-D1BBLL-01_WGS	232000000000	1533623999	151.0	74.65926464	GRCh37	WGS of B-lymphoblastic leukemia/lymphoma, NOS Tumor Sample TB-000189-D1BBLL-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/0de38d9c-0549-48ec-9b83-0a8dec3c901b_TB-000189-D1BBLL-01_WGS	dg.4DFC/0de38d9c-0549-48ec-9b83-0a8dec3c901b
TB-000189-D1BBLL-01_WGS	436000000000	2904105709	150.0558837	140.4925561	GRCh37	WGS of B-lymphoblastic leukemia/lymphoma, NOS Tumor Sample TB-000189-D1BBLL-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/405324a6-ea88-40c3-9481-7b7eb6bd8eef_TB-000189-D1BBLL-01_WGS	dg.4DFC/405324a6-ea88-40c3-9481-7b7eb6bd8eef
TB-000189-D1BBLL-01_WGS	436000000000	2904105709	150.0558837	140.4925561	GRCh37	WGS of B-lymphoblastic leukemia/lymphoma, NOS Tumor Sample TB-000189-D1BBLL-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/925aa353-6564-4206-8152-a7e5e099933e_TB-000189-D1BBLL-01_WGS	dg.4DFC/925aa353-6564-4206-8152-a7e5e099933e
TB-000189-D1BBLL-01_WGS					GRCh37	WGS of B-lymphoblastic leukemia/lymphoma, NOS Tumor Sample TB-000189-D1BBLL-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/8aa98fb8-5167-4449-9840-74780f00f45e_TB-000189-D1BBLL-01_WGS	dg.4DFC/8aa98fb8-5167-4449-9840-74780f00f45e
TB-000189-D1BBLL-01_WGS					GRCh37	WGS of B-lymphoblastic leukemia/lymphoma, NOS Tumor Sample TB-000189-D1BBLL-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/eafaec43-fc7b-48fc-90d0-0ead0f807f34_TB-000189-D1BBLL-01_WGS	dg.4DFC/eafaec43-fc7b-48fc-90d0-0ead0f807f34
TB-000189-M1UBLL-01_WGS	61507704139	407335789	151.0	19.8297565	GRCh37	WGS of B-lymphoblastic leukemia/lymphoma, NOS Normal Sample TB-000189-M1UBLL-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/9d85a1e3-dc20-49af-a6b4-6237bf0bd33b_TB-000189-M1UBLL-01_WGS	dg.4DFC/9d85a1e3-dc20-49af-a6b4-6237bf0bd33b
TB-000189-M1UBLL-01_WGS	61507704139	407335789	151.0	19.8297565	GRCh37	WGS of B-lymphoblastic leukemia/lymphoma, NOS Normal Sample TB-000189-M1UBLL-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/3d7e2766-e408-4c41-8dea-8d49e1a323d1_TB-000189-M1UBLL-01_WGS	dg.4DFC/3d7e2766-e408-4c41-8dea-8d49e1a323d1
TB-000189-M1UBLL-01_WGS	115000000000	766969093	149.8537768	37.05385701	GRCh37	WGS of B-lymphoblastic leukemia/lymphoma, NOS Normal Sample TB-000189-M1UBLL-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/f3e4ccd0-3862-4be9-9479-a4f5bd5ec133_TB-000189-M1UBLL-01_WGS	dg.4DFC/f3e4ccd0-3862-4be9-9479-a4f5bd5ec133
TB-000189-M1UBLL-01_WGS	115000000000	766969093	149.8537768	37.05385701	GRCh37	WGS of B-lymphoblastic leukemia/lymphoma, NOS Normal Sample TB-000189-M1UBLL-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/3cc8e714-5e5f-432f-9460-4d6f7a538d22_TB-000189-M1UBLL-01_WGS	dg.4DFC/3cc8e714-5e5f-432f-9460-4d6f7a538d22
TB-000189-M1UBLL-01_WGS					GRCh37	WGS of B-lymphoblastic leukemia/lymphoma, NOS Normal Sample TB-000189-M1UBLL-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/fdb327bd-cacc-49d8-8357-c7f6aba20424_TB-000189-M1UBLL-01_WGS	dg.4DFC/fdb327bd-cacc-49d8-8357-c7f6aba20424
