library_id	bases	avg_read_length	coverage	reference_genome_assembly	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	type	genomic_info_id	file.file_id
L171101A_C02_H171108A_C02	8589994759	125	54.231484	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3371e7e6-206d-11ee-a192-8fb60331e40a_L171101A_C02_H171108A_C02	dg.4DFC/3371e7e6-206d-11ee-a192-8fb60331e40a
L171106A_D11_H171113A_D11	8535276215	125	53.240248	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33720a46-206d-11ee-95d0-13bd4809ffb4_L171106A_D11_H171113A_D11	dg.4DFC/33720a46-206d-11ee-95d0-13bd4809ffb4
L171106A_D11_H171113A_D11	8535276215	125	53.240248	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33722f44-206d-11ee-90c7-9718ae67d700_L171106A_D11_H171113A_D11	dg.4DFC/33722f44-206d-11ee-90c7-9718ae67d700
L171101A_C11_H171108A_C11	9369638701	125	57.912541	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/337251fe-206d-11ee-a685-3737ef08e18e_L171101A_C11_H171108A_C11	dg.4DFC/337251fe-206d-11ee-a685-3737ef08e18e
L171101A_C11_H171108A_C11	9369638701	125	57.912541	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33727440-206d-11ee-b22a-57e7c04ee8d4_L171101A_C11_H171108A_C11	dg.4DFC/33727440-206d-11ee-b22a-57e7c04ee8d4
L171019A_D09_H171027A_D09	9913265282	125	63.21326	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3372970e-206d-11ee-8cc5-ff409410c06d_L171019A_D09_H171027A_D09	dg.4DFC/3372970e-206d-11ee-8cc5-ff409410c06d
L171019A_D09_H171027A_D09	9913265282	125	63.21326	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3372ba86-206d-11ee-a5f9-a3a6de3a7890_L171019A_D09_H171027A_D09	dg.4DFC/3372ba86-206d-11ee-a5f9-a3a6de3a7890
L171018A_H11_H171025A_H11	11051757450	125	69.367141	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3372dc78-206d-11ee-8d91-7fd89a1bd6ca_L171018A_H11_H171025A_H11	dg.4DFC/3372dc78-206d-11ee-8d91-7fd89a1bd6ca
L171018A_H11_H171025A_H11	11051757450	125	69.367141	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3372ffd2-206d-11ee-a11f-1397bdc7db71_L171018A_H11_H171025A_H11	dg.4DFC/3372ffd2-206d-11ee-a11f-1397bdc7db71
L180221A_F02_H180228A_F02	8484491281	125	54.545164	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/337321b0-206d-11ee-8479-2bce3dab9c6d_L180221A_F02_H180228A_F02	dg.4DFC/337321b0-206d-11ee-8479-2bce3dab9c6d
L180221A_F02_H180228A_F02	8484491281	125	54.545164	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33734758-206d-11ee-9bb3-dbffb031f7d1_L180221A_F02_H180228A_F02	dg.4DFC/33734758-206d-11ee-9bb3-dbffb031f7d1
L171114A_B01_H171127A_B01	9172503539	125	59.567478	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33736a08-206d-11ee-abc6-8bb9952113d4_L171114A_B01_H171127A_B01	dg.4DFC/33736a08-206d-11ee-abc6-8bb9952113d4
L171114A_B01_H171127A_B01	9172503539	125	59.567478	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33738c4a-206d-11ee-9d7a-e7708b9ff7c8_L171114A_B01_H171127A_B01	dg.4DFC/33738c4a-206d-11ee-9d7a-e7708b9ff7c8
L170926A_H01_H170929A_H01	10699067545	125	64.603358	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3373aea0-206d-11ee-9a33-77a6a096081c_L170926A_H01_H170929A_H01	dg.4DFC/3373aea0-206d-11ee-9a33-77a6a096081c
L170926A_H01_H170929A_H01	10699067545	125	64.603358	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3373d0ec-206d-11ee-89ef-9ba71bbf6455_L170926A_H01_H170929A_H01	dg.4DFC/3373d0ec-206d-11ee-89ef-9ba71bbf6455
L171128A_E02_H171211A_E02	10337022261	125	64.639741	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3373f428-206d-11ee-bc94-c75380b34a03_L171128A_E02_H171211A_E02	dg.4DFC/3373f428-206d-11ee-bc94-c75380b34a03
L171128A_E02_H171211A_E02	10337022261	125	64.639741	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/337416b0-206d-11ee-a3e3-27a9a0962c84_L171128A_E02_H171211A_E02	dg.4DFC/337416b0-206d-11ee-a3e3-27a9a0962c84
L180410B_C04_H180425A_G02	9269262546	125	58.829966	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3374394c-206d-11ee-b51b-df19f873cd16_L180410B_C04_H180425A_G02	dg.4DFC/3374394c-206d-11ee-b51b-df19f873cd16
L180410B_C04_H180425A_G02	9269262546	125	58.829966	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33745b84-206d-11ee-a19e-c391aa97cf42_L180410B_C04_H180425A_G02	dg.4DFC/33745b84-206d-11ee-a19e-c391aa97cf42
L170925A_C03_H171002A_F02	8218555006	125	50.299194	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3374832a-206d-11ee-bc9c-13b51dc332bc_L170925A_C03_H171002A_F02	dg.4DFC/3374832a-206d-11ee-bc9c-13b51dc332bc
L170925A_C03_H171002A_F02	8218555006	125	50.299194	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3374a620-206d-11ee-a7fc-53702b72d3ee_L170925A_C03_H171002A_F02	dg.4DFC/3374a620-206d-11ee-a7fc-53702b72d3ee
L171206A_A02_H171220A_A02	9355543213	125	56.417395	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3374c7e0-206d-11ee-93be-3b7c0cadea7d_L171206A_A02_H171220A_A02	dg.4DFC/3374c7e0-206d-11ee-93be-3b7c0cadea7d
L171206A_A02_H171220A_A02	9355543213	125	56.417395	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3374eea0-206d-11ee-bf0c-b3bd8606b3e9_L171206A_A02_H171220A_A02	dg.4DFC/3374eea0-206d-11ee-bf0c-b3bd8606b3e9
L171220A_A02_H180110A_A02	10190640998	125	61.126293	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3375110a-206d-11ee-a247-37683390c4b5_L171220A_A02_H180110A_A02	dg.4DFC/3375110a-206d-11ee-a247-37683390c4b5
L171220A_A02_H180110A_A02	10190640998	125	61.126293	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/337534be-206d-11ee-bcdb-87d33e2bc92b_L171220A_A02_H180110A_A02	dg.4DFC/337534be-206d-11ee-bcdb-87d33e2bc92b
L171030A_C11_H171106A_C11	8259344187	125	51.898323	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3375571e-206d-11ee-aac6-7fffa2b29800_L171030A_C11_H171106A_C11	dg.4DFC/3375571e-206d-11ee-aac6-7fffa2b29800
L171030A_C11_H171106A_C11	8259344187	125	51.898323	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33757a0a-206d-11ee-98f8-eb5bdca94301_L171030A_C11_H171106A_C11	dg.4DFC/33757a0a-206d-11ee-98f8-eb5bdca94301
L171213A_C11_H180108A_C11	8859513907	125	58.204393	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33759c24-206d-11ee-9e82-fbdf61047e7a_L171213A_C11_H180108A_C11	dg.4DFC/33759c24-206d-11ee-9e82-fbdf61047e7a
L171213A_C11_H180108A_C11	8859513907	125	58.204393	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3375c6b8-206d-11ee-b755-f7b76979db80_L171213A_C11_H180108A_C11	dg.4DFC/3375c6b8-206d-11ee-b755-f7b76979db80
L171101A_G06_H171108A_G06	8294695012	125	52.488398	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3375e8fa-206d-11ee-82c1-6bb5572f3d55_L171101A_G06_H171108A_G06	dg.4DFC/3375e8fa-206d-11ee-82c1-6bb5572f3d55
L171101A_G06_H171108A_G06	8294695012	125	52.488398	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33760b28-206d-11ee-8ce7-6b50687ebd86_L171101A_G06_H171108A_G06	dg.4DFC/33760b28-206d-11ee-8ce7-6b50687ebd86
L171114A_E11_H171127A_E11	10795328225	125	68.667643	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33762e64-206d-11ee-a570-df2479a7464d_L171114A_E11_H171127A_E11	dg.4DFC/33762e64-206d-11ee-a570-df2479a7464d
L171114A_E11_H171127A_E11	10795328225	125	68.667643	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/337650ce-206d-11ee-bb5f-6b529bd21fca_L171114A_E11_H171127A_E11	dg.4DFC/337650ce-206d-11ee-bb5f-6b529bd21fca
L171220A_B04_H180110A_B04	8725423518	125	54.37758	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/337674fa-206d-11ee-9249-1fa6dac4b432_L171220A_B04_H180110A_B04	dg.4DFC/337674fa-206d-11ee-9249-1fa6dac4b432
L171220A_B04_H180110A_B04	8725423518	125	54.37758	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33769778-206d-11ee-b440-5f06ef181081_L171220A_B04_H180110A_B04	dg.4DFC/33769778-206d-11ee-b440-5f06ef181081
L171004A_G06_H171009B_G06	8181741086	125	48.22403	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3376b9f6-206d-11ee-a435-9ba49795bffc_L171004A_G06_H171009B_G06	dg.4DFC/3376b9f6-206d-11ee-a435-9ba49795bffc
L171004A_G06_H171009B_G06	8181741086	125	48.22403	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3376dbfc-206d-11ee-942d-af075b456c4b_L171004A_G06_H171009B_G06	dg.4DFC/3376dbfc-206d-11ee-942d-af075b456c4b
L180111A_B05_H180130A_B05	9270332926	125	57.813233	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3376ffba-206d-11ee-ba51-43834b10a084_L180111A_B05_H180130A_B05	dg.4DFC/3376ffba-206d-11ee-ba51-43834b10a084
L180111A_B05_H180130A_B05	9270332926	125	57.813233	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33772224-206d-11ee-a9d2-37a2c2ee38cb_L180111A_B05_H180130A_B05	dg.4DFC/33772224-206d-11ee-a9d2-37a2c2ee38cb
L171016A_F06_H171023A_F06	9365995370	125	58.890352	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33774434-206d-11ee-a8f5-fb156b6883f4_L171016A_F06_H171023A_F06	dg.4DFC/33774434-206d-11ee-a8f5-fb156b6883f4
L171016A_F06_H171023A_F06	9365995370	125	58.890352	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33776680-206d-11ee-a55a-535430f31775_L171016A_F06_H171023A_F06	dg.4DFC/33776680-206d-11ee-a55a-535430f31775
L171106A_B11_H171113A_B11	7899636415	125	49.544833	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3377885e-206d-11ee-a6ed-67887241b75a_L171106A_B11_H171113A_B11	dg.4DFC/3377885e-206d-11ee-a6ed-67887241b75a
L171106A_B11_H171113A_B11	7899636415	125	49.544833	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3377ac9e-206d-11ee-a522-13618fed6837_L171106A_B11_H171113A_B11	dg.4DFC/3377ac9e-206d-11ee-a522-13618fed6837
L180328A_H07_H180402A_H07	9001056931	125	58.824771	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3377ceae-206d-11ee-b813-6352b7f92d15_L180328A_H07_H180402A_H07	dg.4DFC/3377ceae-206d-11ee-b813-6352b7f92d15
L180328A_H07_H180402A_H07	9001056931	125	58.824771	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3377f0aa-206d-11ee-ad31-57a763758412_L180328A_H07_H180402A_H07	dg.4DFC/3377f0aa-206d-11ee-ad31-57a763758412
L171214A_A04_H180109A_A04	9717746242	125	61.214913	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/337812ec-206d-11ee-89c8-377920a2698c_L171214A_A04_H180109A_A04	dg.4DFC/337812ec-206d-11ee-89c8-377920a2698c
L171214A_A04_H180109A_A04	9717746242	125	61.214913	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33783754-206d-11ee-8376-6b6baeaf024e_L171214A_A04_H180109A_A04	dg.4DFC/33783754-206d-11ee-8376-6b6baeaf024e
L171214A_B10_H180109A_B10	8364851134	125	56.037014	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33785982-206d-11ee-9f31-27da899bafa6_L171214A_B10_H180109A_B10	dg.4DFC/33785982-206d-11ee-9f31-27da899bafa6
L171214A_B10_H180109A_B10	8364851134	125	56.037014	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33787c5a-206d-11ee-808e-53153b8854dc_L171214A_B10_H180109A_B10	dg.4DFC/33787c5a-206d-11ee-808e-53153b8854dc
L171004A_H01_H171009B_H01	10863477270	125	64.251337	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33789e4c-206d-11ee-bcf7-a7d9c12688d1_L171004A_H01_H171009B_H01	dg.4DFC/33789e4c-206d-11ee-bcf7-a7d9c12688d1
L171004A_H01_H171009B_H01	10863477270	125	64.251337	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3378c0fc-206d-11ee-bfa6-9f661591a36b_L171004A_H01_H171009B_H01	dg.4DFC/3378c0fc-206d-11ee-bfa6-9f661591a36b
L170921A_A06_H170927A_A06	9418575701	125	57.475434	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3378e3f2-206d-11ee-af32-a7953a4b007b_L170921A_A06_H170927A_A06	dg.4DFC/3378e3f2-206d-11ee-af32-a7953a4b007b
L170921A_A06_H170927A_A06	9418575701	125	57.475434	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33790634-206d-11ee-939d-e71d6c69b69e_L170921A_A06_H170927A_A06	dg.4DFC/33790634-206d-11ee-939d-e71d6c69b69e
L170915A_F04_H170920A_F04	10762984251	125	59.980499	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33792934-206d-11ee-a5e1-6f933fe02268_L170915A_F04_H170920A_F04	dg.4DFC/33792934-206d-11ee-a5e1-6f933fe02268
L170915A_F04_H170920A_F04	10762984251	125	59.980499	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/33794b80-206d-11ee-ac63-ff53539d9717_L170915A_F04_H170920A_F04	dg.4DFC/33794b80-206d-11ee-ac63-ff53539d9717
L171113A_H09_H171117A_H09	10015912521	125	63.133595	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/337972ae-206d-11ee-8ce7-530283e9b2c1_L171113A_H09_H171117A_H09	dg.4DFC/337972ae-206d-11ee-8ce7-530283e9b2c1
L171113A_H09_H171117A_H09	10015912521	125	63.133595	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/337994aa-206d-11ee-968a-0bea7233e857_L171113A_H09_H171117A_H09	dg.4DFC/337994aa-206d-11ee-968a-0bea7233e857
L171012A_F05_H171020A_F05	8832660330	125	56.877686	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3379b6b0-206d-11ee-b937-637cb97de9c2_L171012A_F05_H171020A_F05	dg.4DFC/3379b6b0-206d-11ee-b937-637cb97de9c2
L171012A_F05_H171020A_F05	8832660330	125	56.877686	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3379d960-206d-11ee-8f5d-7bbadd279868_L171012A_F05_H171020A_F05	dg.4DFC/3379d960-206d-11ee-8f5d-7bbadd279868
L180221A_C03_H180228A_C03	9212924584	125	58.543752	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3379ff08-206d-11ee-ad20-739614e1a6b1_L180221A_C03_H180228A_C03	dg.4DFC/3379ff08-206d-11ee-ad20-739614e1a6b1
L180221A_C03_H180228A_C03	9212924584	125	58.543752	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/337a2186-206d-11ee-bdc2-1f136157be6a_L180221A_C03_H180228A_C03	dg.4DFC/337a2186-206d-11ee-bdc2-1f136157be6a
L180129A_F06_H180221A_F06	7828550368	125	49.028249	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/337a449a-206d-11ee-8a7c-1fee41f279f3_L180129A_F06_H180221A_F06	dg.4DFC/337a449a-206d-11ee-8a7c-1fee41f279f3
L180129A_F06_H180221A_F06	7828550368	125	49.028249	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/337a66e6-206d-11ee-bfa9-2f4e8ece3666_L180129A_F06_H180221A_F06	dg.4DFC/337a66e6-206d-11ee-bfa9-2f4e8ece3666
L180410B_A11_H180425A_E06	9604129993	125	58.277579	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/337a8964-206d-11ee-8f95-3bb7d32e494e_L180410B_A11_H180425A_E06	dg.4DFC/337a8964-206d-11ee-8f95-3bb7d32e494e
L180410B_A11_H180425A_E06	9604129993	125	58.277579	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/337ab164-206d-11ee-aacc-f7b2c15fb737_L180410B_A11_H180425A_E06	dg.4DFC/337ab164-206d-11ee-aacc-f7b2c15fb737
L180402A_B01_H180423A_B01	8247105034	125	53.511309	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/337ad3c4-206d-11ee-9580-c7dc4933f592_L180402A_B01_H180423A_B01	dg.4DFC/337ad3c4-206d-11ee-9580-c7dc4933f592
L180402A_B01_H180423A_B01	8247105034	125	53.511309	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/337af674-206d-11ee-936e-4fbe354b4973_L180402A_B01_H180423A_B01	dg.4DFC/337af674-206d-11ee-936e-4fbe354b4973
L171207A_E12_H180102A_E12	9302784369	125	58.533949	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/337b18d4-206d-11ee-a920-d3cc15e9aedb_L171207A_E12_H180102A_E12	dg.4DFC/337b18d4-206d-11ee-a920-d3cc15e9aedb
L171207A_E12_H180102A_E12	9302784369	125	58.533949	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/337b4070-206d-11ee-907f-f3fc8a3d40b9_L171207A_E12_H180102A_E12	dg.4DFC/337b4070-206d-11ee-907f-f3fc8a3d40b9
L171207A_D04_H180102A_D04	8523484752	125	50.90427	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/337b62c6-206d-11ee-b4c9-b3522b325c21_L171207A_D04_H180102A_D04	dg.4DFC/337b62c6-206d-11ee-b4c9-b3522b325c21
L171207A_D04_H180102A_D04	8523484752	125	50.90427	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/337b84cc-206d-11ee-947b-174c3318a1ff_L171207A_D04_H180102A_D04	dg.4DFC/337b84cc-206d-11ee-947b-174c3318a1ff
L180110A_A12_H180129A_A12	10284818442	125	63.882409	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/337ba786-206d-11ee-a730-abc3c2cd7443_L180110A_A12_H180129A_A12	dg.4DFC/337ba786-206d-11ee-a730-abc3c2cd7443
L180110A_A12_H180129A_A12	10284818442	125	63.882409	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/337bc9b4-206d-11ee-8530-77adedeb83c0_L180110A_A12_H180129A_A12	dg.4DFC/337bc9b4-206d-11ee-8530-77adedeb83c0
L171128A_D01_H171211A_D01	8117566117	125	50.733693	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/337bee4e-206d-11ee-962b-9f62b2b4d25c_L171128A_D01_H171211A_D01	dg.4DFC/337bee4e-206d-11ee-962b-9f62b2b4d25c
L171128A_D01_H171211A_D01	8117566117	125	50.733693	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/337c1130-206d-11ee-aefd-b3b4b9d86f45_L171128A_D01_H171211A_D01	dg.4DFC/337c1130-206d-11ee-aefd-b3b4b9d86f45
L171101A_B10_H171108A_B10	8914110403	125	56.589584	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/337c3390-206d-11ee-af5d-a33ca81a253c_L171101A_B10_H171108A_B10	dg.4DFC/337c3390-206d-11ee-af5d-a33ca81a253c
L171101A_B10_H171108A_B10	8914110403	125	56.589584	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/337c55b4-206d-11ee-840f-9fa30e46c287_L171101A_B10_H171108A_B10	dg.4DFC/337c55b4-206d-11ee-840f-9fa30e46c287
L171009A_D05_H171013A_D05	8031612210	125	52.375277	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/337c7ac6-206d-11ee-81b7-a317bd9fd0cb_L171009A_D05_H171013A_D05	dg.4DFC/337c7ac6-206d-11ee-81b7-a317bd9fd0cb
L171009A_D05_H171013A_D05	8031612210	125	52.375277	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/337ca596-206d-11ee-b6fd-0b8540d6e943_L171009A_D05_H171013A_D05	dg.4DFC/337ca596-206d-11ee-b6fd-0b8540d6e943
L170918A_D10_H170922A_D10	8598143616	125	52.274054	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/337cc882-206d-11ee-9eab-0be73f910125_L170918A_D10_H170922A_D10	dg.4DFC/337cc882-206d-11ee-9eab-0be73f910125
L170918A_D10_H170922A_D10	8598143616	125	52.274054	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/337cea9c-206d-11ee-99ab-87d548e2e2dc_L170918A_D10_H170922A_D10	dg.4DFC/337cea9c-206d-11ee-99ab-87d548e2e2dc
L170921A_B01_H170927A_B01	9080590493	125	55.597871	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/337d0e28-206d-11ee-b150-cbc18d493680_L170921A_B01_H170927A_B01	dg.4DFC/337d0e28-206d-11ee-b150-cbc18d493680
L170921A_B01_H170927A_B01	9080590493	125	55.597871	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/337d307e-206d-11ee-8600-db02d138a432_L170921A_B01_H170927A_B01	dg.4DFC/337d307e-206d-11ee-8600-db02d138a432
L171116A_A03_H171129A_A03	9459952685	125	56.990561	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/337d52fc-206d-11ee-8618-8f4263009af0_L171116A_A03_H171129A_A03	dg.4DFC/337d52fc-206d-11ee-8618-8f4263009af0
