type	file_id	crdc_id	experimental_strategy_and_data_subtypes	experimental_strategy_and_data_subtypes_concept_code	file_description	file_mapping_level	file_mapping_level_concept_code	file_name	file_size	file_type	file_type_concept_code	file_url_in_cds	is_supplementary_file	md5sum	release_datetime	sample.sample_id	study.phs_accession	submission_version
file	dg.4DFC/b22b2703-3d5a-438a-9f15-6256e1446df5	dg.4DFC/b22b2703-3d5a-438a-9f15-6256e1446df5	DNA-Seq	C153598	FastQC html report for read 1. FastQC run on quality trimmed reads	Sample	C70699	6949-JMM-0037_R1.fastq.gz_filtered_trimmed_fastqc.html	618406	HTML	C142380	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0037/stats/6949-JMM-0037_R1.fastq.gz_filtered_trimmed_fastqc.html		a36e7f59092741555965daf8ac205b3f	2025-10-03T12:02:01Z	6949-JMM-0037.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b239609c-78ad-4557-83ac-d0eb2c633fe9	dg.4DFC/b239609c-78ad-4557-83ac-d0eb2c633fe9	RNA-Seq	C124261	"Mouse BAM index file relative to the transcriptome. BAM derived from raw reads were quality and adapter with FastP, mouse and human reads were deconvolved with Xenome, and mouse reads were mapped with STAR to GRCm38 with ensembl v102 annotations"	Sample	C70699	6949-JMM-0083_mouse.transcript.sorted.bam.bai	6973320	BAI	C190163	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0083_mouse/bam/6949-JMM-0083_mouse.transcript.sorted.bam.bai		82d710d615c8cffd666e6894528f0c0a	2025-10-03T12:02:01Z	6949-JMM-0083.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b255feed-3e24-471d-9d5c-393b8e6322d0	dg.4DFC/b255feed-3e24-471d-9d5c-393b8e6322d0	DNA-Seq	C153598	"BAM index file for BAM derived from raw reads trimmed with CutAdapt, mapped with BWA to GRCh38,  primer sequence was removed with primerclip, and finally GATK BaseRecalibration and BQSR applicaiton."	Sample	C70699	6949-JMM-0069_FP_realigned_BQSR.bai	1480504	BAI	C190163	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/amplicon/6949-JMM-0069_FP/bam/6949-JMM-0069_FP_realigned_BQSR.bai		75d3210272ad4a1d8cf0f6652c3374b0	2025-10-03T12:02:01Z	6949-JMM-0069_FP.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b25dd622-54a6-4e8a-bcfe-b1b067f2a8fc	dg.4DFC/b25dd622-54a6-4e8a-bcfe-b1b067f2a8fc	DNA-Seq	C153598	Ensembl v102 genes annotated with ASCAT CNV segments	Sample	C70699	6949-JMM-0055.segments_raw.extend.ensgene_cnvbreak.txt	18699468	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0055.segments_raw.extend.ensgene_cnvbreak.txt		1709f4a1946f28ec3fdb518957d6352a	2025-10-03T12:02:01Z	6949-JMM-0055.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b269c2c7-ad1e-4b07-9127-427a21ac28a4	dg.4DFC/b269c2c7-ad1e-4b07-9127-427a21ac28a4	RNA-Seq	C124261	FastP quality and adapter trimming report	Sample	C70699	6949-JMM-0079_fastp_report.html	468802	HTML	C142380	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0079/stats/6949-JMM-0079_fastp_report.html		e7cd262e24219a4ee132c31dca671cc3	2025-10-03T12:02:01Z	6949-JMM-0079.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b2795fb6-3eb8-40fc-83e9-3bddc9d960ce	dg.4DFC/b2795fb6-3eb8-40fc-83e9-3bddc9d960ce	DNA-Seq	C153598	Allele-Specific Piecewise Constant Fitting (ASPCF) corrected LogR ratio	Sample	C70699	6949-JMM-0049.LogR.PCFed.txt	9139349	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0049.LogR.PCFed.txt		b8e82bed67708c618a617c1e9076edb4	2025-10-03T12:02:01Z	6949-JMM-0049.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b279e5f1-dde2-4c9c-a132-3510b0032f47	dg.4DFC/b279e5f1-dde2-4c9c-a132-3510b0032f47	DNA-Seq	C153598	Plot showing B allele frequency and LogR ratior following Allele-Specific Piecewise Constant Fitting (ASPCF) correction	Sample	C70699	6949-JMM-0037.ASPCF.png	419885	PNG	C85437	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0037.ASPCF.png		9dcf9ea0e784539d7b6e5cc01cb64cd8	2025-10-03T12:02:01Z	6949-JMM-0037.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b2ce265c-d2c4-427c-b112-b507aea68812	dg.4DFC/b2ce265c-d2c4-427c-b112-b507aea68812	DNA-Seq	C153598	Ensembl v102 genes annotated with ASCAT CNV segments	Sample	C70699	6949-JMM-0057.segments_raw.extend.ensgene_cnvbreak.txt	18495335	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0057.segments_raw.extend.ensgene_cnvbreak.txt		ba8e3d55088935b17e7baa48751771cc	2025-10-03T12:02:01Z	6949-JMM-0057.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b2cfcc51-deba-4c64-9bd8-a9f9fae46cab	dg.4DFC/b2cfcc51-deba-4c64-9bd8-a9f9fae46cab	DNA-Seq	C153598	"Plot showing ASCAT CNV profile. Containins the allele-specific copy-number of all assayed loci (copy-number on the Y-axis vs. the genomic location on the X-axis; for illustrative purposes only, both lines are slightly shifted such that they do not overlap; only probes heterozygous in the germline are shown). These ASCAT profiles allow accurate derivation of gains (which can be further subdivided into, e.g., duplications, triplications, and amplifications), losses (of one or more copies), copy-number-neutral events, and LOH."	Sample	C70699	6949-JMM-0054.ASCATprofile.png	57202	PNG	C85437	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0054.ASCATprofile.png		134f3c84da36ac916b0c7251f62f6fb8	2025-10-03T12:02:01Z	6949-JMM-0054.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b2d2bf67-0c81-4031-9e0c-e2d056d88dea	dg.4DFC/b2d2bf67-0c81-4031-9e0c-e2d056d88dea	DNA-Seq	C153598	"BAM alignment file for BAM derived from raw reads trimmed with CutAdapt, mapped with BWA to GRCh38,  primer sequence was removed with primerclip, and finally GATK BaseRecalibration and BQSR applicaiton."	Sample	C70699	6949-JMM-0054_FP_realigned_BQSR.bam	326539283	BAM	C153249	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/amplicon/6949-JMM-0054_FP/bam/6949-JMM-0054_FP_realigned_BQSR.bam		1eaee96b822e1bab94c6a7c7db652fcf	2025-10-03T12:02:01Z	6949-JMM-0054_FP.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b2db0936-623c-44d2-a3b0-4d9f59b22e0c	dg.4DFC/b2db0936-623c-44d2-a3b0-4d9f59b22e0c	RNA-Seq	C124261	FastQC html report for read 2. FastQC run on quality and adapter trimmed reads	Sample	C70699	6949-JMM-0093.trimmed.R2_fastqc.html	667616	HTML	C142380	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0093/stats/6949-JMM-0093.trimmed.R2_fastqc.html		3f0f34802de4a153e08c5057c7b8ffce	2025-10-03T12:02:01Z	6949-JMM-0093.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b2e6274e-017c-402c-9c23-ece58a9ed38e	dg.4DFC/b2e6274e-017c-402c-9c23-ece58a9ed38e	RNA-Seq	C124261	Mouse sample read group used in mapping	Sample	C70699	6949-JMM-0077_mouse_read_group.txt	132	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0077_mouse/stats/6949-JMM-0077_mouse_read_group.txt		96921a29445b3a8f59e9b4ca363a35c8	2025-10-03T12:02:01Z	6949-JMM-0077.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b2ecfae6-ff77-4828-b90c-bbecb090798d	dg.4DFC/b2ecfae6-ff77-4828-b90c-bbecb090798d	DNA-Seq	C153598	Report summarizing Xenome mouse and human read deconvolution	Sample	C70699	6949-JMM-0040_xenome_stats.txt	807	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0040/stats/6949-JMM-0040_xenome_stats.txt		e61134a69b266519bd2f092e95396692	2025-10-03T12:02:01Z	6949-JMM-0040.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b2f08732-0a02-41d8-bb0e-214dc5b79025	dg.4DFC/b2f08732-0a02-41d8-bb0e-214dc5b79025	DNA-Seq	C153598	Plot showing raw ASCAT CNV profile	Sample	C70699	6949-JMM-0051.rawprofile.png	67740	PNG	C85437	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0051.rawprofile.png		3d3671d388b9a47d15fb34eb7a51e083	2025-10-03T12:02:01Z	6949-JMM-0051.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b317129e-602b-4f99-b522-3f24ceeaa476	dg.4DFC/b317129e-602b-4f99-b522-3f24ceeaa476	DNA-Seq	C153598	FastQC report files for read 2. FastQC run on quality trimmed reads	Sample	C70699	6949-JMM-0061_R2.fastq.gz_filtered_trimmed_fastqc.zip	961246	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0061/stats/6949-JMM-0061_R2.fastq.gz_filtered_trimmed_fastqc.zip		a7808d5d1f687f23b46e8918415fef0b	2025-10-03T12:02:01Z	6949-JMM-0061.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b35486e5-2dfc-4870-b398-8411ff8fced6	dg.4DFC/b35486e5-2dfc-4870-b398-8411ff8fced6	RNA-Seq	C124261	"Human BAM index file relative to the genome. BAM derived from raw reads were quality and adapter with FastP, mouse and human reads were deconvolved with Xenome, and human reads were mapped with STAR to GRCh38 with gencode v39 annotations."	Sample	C70699	6949-JMM-0076_human.STAR.genome.sorted.bam.bai	5234632	BAI	C190163	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0076_human/bam/6949-JMM-0076_human.STAR.genome.sorted.bam.bai		57258fbe76293d1ac6ac7478f485833c	2025-10-03T12:02:01Z	6949-JMM-0076.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b3579986-b08c-447d-9d93-d63f1721d153	dg.4DFC/b3579986-b08c-447d-9d93-d63f1721d153	DNA-Seq	C153598	Log file from GATK BaseRecalibrator	Sample	C70699	6949-JMM-0072_FP_recal_data.table	219531	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/amplicon/6949-JMM-0072_FP/stats/6949-JMM-0072_FP_recal_data.table		33e80106aa1cbf56d7a6601669cc974f	2025-10-03T12:02:01Z	6949-JMM-0072_FP.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b38f7259-90df-47c3-8999-fa6ea824e6ae	dg.4DFC/b38f7259-90df-47c3-8999-fa6ea824e6ae	DNA-Seq	C153598	FastQC html report for read 2. FastQC run on quality trimmed reads	Sample	C70699	6949-JMM-0043_R2.fastq.gz_filtered_trimmed_fastqc.html	617669	HTML	C142380	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0043/stats/6949-JMM-0043_R2.fastq.gz_filtered_trimmed_fastqc.html		f796a5ac004d2d575b49341236e64a08	2025-10-03T12:02:01Z	6949-JMM-0043.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b3a93f0d-84a2-45d0-a90d-aac3143b6822	dg.4DFC/b3a93f0d-84a2-45d0-a90d-aac3143b6822	DNA-Seq	C153598	GATK Mutect2 FilterMutectCalls metrics	Sample	C70699	6949-JMM-0056_mutect2_somatic.filtered.vcf.gz.filteringStats.tsv	1868	TSV	C164049	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0056/stats/6949-JMM-0056_mutect2_somatic.filtered.vcf.gz.filteringStats.tsv		226a969c377a83a73e096c8cbaf66682	2025-10-03T12:02:01Z	6949-JMM-0056.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b3cc0868-fa81-42fc-ad33-552db20bef04	dg.4DFC/b3cc0868-fa81-42fc-ad33-552db20bef04	DNA-Seq	C153598	FastQC report files for read 1. FastQC run on quality trimmed reads	Sample	C70699	6949-JMM-0052_R1.fastq.gz_filtered_trimmed_fastqc.zip	961833	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0052/stats/6949-JMM-0052_R1.fastq.gz_filtered_trimmed_fastqc.zip		21126c398f46bc3eb0a9c6ffd481d29a	2025-10-03T12:02:01Z	6949-JMM-0052.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b3d0a9dd-c194-41c1-a1b7-bf49d2269b1e	dg.4DFC/b3d0a9dd-c194-41c1-a1b7-bf49d2269b1e	DNA-Seq	C153598	Plot showing B allele frequency and LogR ratior following Allele-Specific Piecewise Constant Fitting (ASPCF) correction	Sample	C70699	6949-JMM-0047.ASPCF.png	397937	PNG	C85437	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0047.ASPCF.png		66e07721e51baaba1f814c9cf3d09be3	2025-10-03T12:02:01Z	6949-JMM-0047.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b3eff448-9d1c-45e5-9d30-c1835e11fb69	dg.4DFC/b3eff448-9d1c-45e5-9d30-c1835e11fb69	DNA-Seq	C153598	ASCAT CNV segments file containing the copy number segments of each sample (not including failed arrays)	Sample	C70699	6949-JMM-0038.segments.txt	2624	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0038.segments.txt		705ca5a3056523129d017b93a5fd3b45	2025-10-03T12:02:01Z	6949-JMM-0038.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b3f93504-5e3e-462f-9a28-b0ef27d1de57	dg.4DFC/b3f93504-5e3e-462f-9a28-b0ef27d1de57	RNA-Seq	C124261	Human sample read group used in mapping	Sample	C70699	6949-JMM-0084_human_read_group.txt	132	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0084_human/stats/6949-JMM-0084_human_read_group.txt		f087492a87f0506b8e9cb5d0a644f2e4	2025-10-03T12:02:01Z	6949-JMM-0084.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b410fb94-8061-4137-bd5d-d447c232cf60	dg.4DFC/b410fb94-8061-4137-bd5d-d447c232cf60	DNA-Seq	C153598	FastQC html report for read 2. FastQC run on quality trimmed reads	Sample	C70699	6949-JMM-0065_R2.fastq.gz_filtered_trimmed_fastqc.html	617558	HTML	C142380	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0065/stats/6949-JMM-0065_R2.fastq.gz_filtered_trimmed_fastqc.html		98993dd73129d9293e161d575e33dd6f	2025-10-03T12:02:01Z	6949-JMM-0065.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b41d71ca-05d2-442b-8d1f-6a3b84a0e782	dg.4DFC/b41d71ca-05d2-442b-8d1f-6a3b84a0e782	DNA-Seq	C153598	BAM alignment file for BAM derived from raw reads trimmed for quality using a custom python script. Human / mouse disambiguation of quality filtered reads was done with Xenome. Human specifc reads were mapped with BWA to GRCh38. Duplicate reads were marked with Picard MarkDuplicates. Base recalibration was then done and applied with GATK	Sample	C70699	6949-JMM-0046_realigned_BQSR.bam	38912137363	BAM	C153249	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0046/bam/6949-JMM-0046_realigned_BQSR.bam		be529887e45f1dd1e6fb4b1fbdfe820e	2025-10-03T12:02:01Z	6949-JMM-0046.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b42d54fd-e3db-4957-9c18-9a9ca3734aa1	dg.4DFC/b42d54fd-e3db-4957-9c18-9a9ca3734aa1	RNA-Seq	C124261	FastQC report files for read 2. FastQC run on quality and adapter trimmed reads	Sample	C70699	6949-JMM-0089.trimmed.R2_fastqc.zip	1018726	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0089/stats/6949-JMM-0089.trimmed.R2_fastqc.zip		c3d060d48fb8da2617e0926ba7afb28a	2025-10-03T12:02:01Z	6949-JMM-0089.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b43254e6-c890-48da-9ce5-30f1c2f6fe63	dg.4DFC/b43254e6-c890-48da-9ce5-30f1c2f6fe63	DNA-Seq	C153598	Non aberrant array information	Sample	C70699	ASCAT.nonaberrantarrays.txt	28	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/ASCAT.nonaberrantarrays.txt		8216cb4602f8884f311f09ec5b9a840f	2025-10-03T12:02:01Z	6949-JMM-0045.pdx.samp | 6949-JMM-0066.pdx.samp | 6949-JMM-0049.pdx.samp | 6949-JMM-0057.pdx.samp | 6949-JMM-0058.pdx.samp | 6949-JMM-0062.pdx.samp | 6949-JMM-0055.pdx.samp | 6949-JMM-0070.pdx.samp | 6949-JMM-0056.pdx.samp | 6949-JMM-0037.pdx.samp | 6949-JMM-0039.pdx.samp | 6949-JMM-0044.pdx.samp | 6949-JMM-0041.pdx.samp | 6949-JMM-0061.pdx.samp | 6949-JMM-0046.pdx.samp | 6949-JMM-0042.pdx.samp | 6949-JMM-0063.pdx.samp | 6949-JMM-0065.pdx.samp | 6949-JMM-0067.pdx.samp | 6949-JMM-0071.pdx.samp | 6949-JMM-0052.pdx.samp | 6949-JMM-0040.pdx.samp | 6949-JMM-0043.pdx.samp | 6949-JMM-0068.pdx.samp | 6949-JMM-0060.pdx.samp | 6949-JMM-0072.pdx.samp | 6949-JMM-0054.pdx.samp | 6949-JMM-0038.pdx.samp | 6949-JMM-0047.pdx.samp | 6949-JMM-0051.pdx.samp | 6949-JMM-0064.pdx.samp | 6949-JMM-0059.pdx.samp | 6949-JMM-0069.pdx.samp | 6949-JMM-0050.pdx.samp | 6949-JMM-0053.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b44124fc-bc62-4a2e-a455-f21ef175c147	dg.4DFC/b44124fc-bc62-4a2e-a455-f21ef175c147	DNA-Seq	C153598	"Filtered insertion and deletion calls with dbSNP IDs. Raw reads were first trimmed for quality using a custom python script. Human / mouse disambiguation of quality filtered reads was done with Xenome. Human specifc reads were mapped with BWA to GRCh38. Duplicate reads were marked with Picard MarkDuplicates. Base recalibration was then done and applied with GATK. Variants were called with GATK Mutect2 in tumor only mode, reads were called against a panel of normal samples from the 1000 genome project and germline reference from the GnomAD project both references provided by GATK. Variants were soft filtered with FilterMutectCalls, and depth and quality filters. Variant were annotated with dbsnpID"	Sample	C70699	6949-JMM-0056_SNP_filtered_dbsnpID.vcf	15651997	VCF	C172216	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0056/6949-JMM-0056_SNP_filtered_dbsnpID.vcf		d7b29009e498efe3f231a42401d47540	2025-10-03T12:02:01Z	6949-JMM-0056.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b4581dfe-aa0a-48de-a032-1ff4bd178cb8	dg.4DFC/b4581dfe-aa0a-48de-a032-1ff4bd178cb8	DNA-Seq	C153598	FASTQC collected summarized results for read 1. FASTQ was run post raw read trimmer with CutAdapt	Sample	C70699	6949-JMM-0057_FP_R1_paired_trimmed_fastqc.zip	618201	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/amplicon/6949-JMM-0057_FP/stats/6949-JMM-0057_FP_R1_paired_trimmed_fastqc.zip		53243a25bea3add78d25d65d2318a2ac	2025-10-03T12:02:01Z	6949-JMM-0057_FP.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b45bd78b-3b52-4dd4-bae4-473b613b1c12	dg.4DFC/b45bd78b-3b52-4dd4-bae4-473b613b1c12	DNA-Seq	C153598	Allele-Specific Piecewise Constant Fitting (ASPCF) corrected LogR ratio	Sample	C70699	6949-JMM-0062.LogR.PCFed.txt	9129934	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0062.LogR.PCFed.txt		3af56e33083cdd5f8e61fec41470b721	2025-10-03T12:02:01Z	6949-JMM-0062.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b469ee7d-3727-4421-a5cc-1f71d178db09	dg.4DFC/b469ee7d-3727-4421-a5cc-1f71d178db09	RNA-Seq	C124261	FastQC report files for read 1. FastQC run on quality and adapter trimmed reads	Sample	C70699	6949-JMM-0092.trimmed.R1_fastqc.zip	1009348	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0092/stats/6949-JMM-0092.trimmed.R1_fastqc.zip		78f70dd74b9bb1f8f2aa634bc63cd686	2025-10-03T12:02:01Z	6949-JMM-0092.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b48baa29-d7a4-4770-85a2-b2acbd5c4907	dg.4DFC/b48baa29-d7a4-4770-85a2-b2acbd5c4907	RNA-Seq	C124261	Mouse Picard CollectRNAseqMetrics QC metrics	Sample	C70699	6949-JMM-0101_mouse_picard_aln_metrics.txt	3096	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0101_mouse/stats/6949-JMM-0101_mouse_picard_aln_metrics.txt		b79a11ee60d211e21ee3ec8f04ae4969	2025-10-03T12:02:01Z	6949-JMM-0101.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b48d4b57-b986-481f-8205-0cbd2fbd407a	dg.4DFC/b48d4b57-b986-481f-8205-0cbd2fbd407a	RNA-Seq	C124261	MultiQC report file aggregating RSEM statistics	Sample	C70699	multiqc_rsem.txt	6445	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/multiqc/multiqc_data/multiqc_rsem.txt		324273e00b370a9e8ef2165f886234db	2025-10-03T12:02:01Z	6949-JMM-0091.pdx.samp | 6949-JMM-0092.pdx.samp | 6949-JMM-0094.pdx.samp | 6949-JMM-0105.pdx.samp | 6949-JMM-0084.pdx.samp | 6949-JMM-0077.pdx.samp | 6949-JMM-0101.pdx.samp | 6949-JMM-0107.pdx.samp | 6949-JMM-0090.pdx.samp | 6949-JMM-0103.pdx.samp | 6949-JMM-0076.pdx.samp | 6949-JMM-0100.pdx.samp | 6949-JMM-0087.pdx.samp | 6949-JMM-0085.pdx.samp | 6949-JMM-0083.pdx.samp | 6949-JMM-0078.pdx.samp | 6949-JMM-0095.pdx.samp | 6949-JMM-0082.pdx.samp | 6949-JMM-0080.pdx.samp | 6949-JMM-0108.pdx.samp | 6949-JMM-0096.pdx.samp | 6949-JMM-0073.pdx.samp | 6949-JMM-0102.pdx.samp | 6949-JMM-0104.pdx.samp | 6949-JMM-0097.pdx.samp | 6949-JMM-0079.pdx.samp | 6949-JMM-0074.pdx.samp | 6949-JMM-0081.pdx.samp | 6949-JMM-0098.pdx.samp | 6949-JMM-0093.pdx.samp | 6949-JMM-0106.pdx.samp | 6949-JMM-0088.pdx.samp | 6949-JMM-0089.pdx.samp | 6949-JMM-0086.pdx.samp | 6949-JMM-0075.pdx.samp | 6949-JMM-0099.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b48edd34-93e8-48d7-a18d-99e2fe21c1bc	dg.4DFC/b48edd34-93e8-48d7-a18d-99e2fe21c1bc	DNA-Seq	C153598	"VCF with combined SNP and insertions and deletions following filtering by FilterMutectCalls, depth and quality filters. Raw reads were first trimmed for quality using a custom python script. Human / mouse disambiguation of quality filtered reads was done with Xenome. Human specifc reads were mapped with BWA to GRCh38. Duplicate reads were marked with Picard MarkDuplicates. Base recalibration was then done and applied with GATK. Variants were called with GATK Mutect2 in tumor only mode, reads were called against a panel of normal samples from the 1000 genome project and germline reference from the GnomAD project both references provided by GATK. Variants were soft filtered with FilterMutectCalls, and depth and quality filters."	Sample	C70699	6949-JMM-0044_SNP_INDEL_filtered_unannotated_final.vcf	24015136	VCF	C172216	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0044/6949-JMM-0044_SNP_INDEL_filtered_unannotated_final.vcf		85555866b25e8f79516f0e294569ac81	2025-10-03T12:02:01Z	6949-JMM-0044.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b4ad5868-ca3f-42ad-8712-7bbef5cc372c	dg.4DFC/b4ad5868-ca3f-42ad-8712-7bbef5cc372c	RNA-Seq	C124261	FastQC html report for read 1. FastQC run on quality and adapter trimmed reads	Sample	C70699	6949-JMM-0097.trimmed.R1_fastqc.html	651215	HTML	C142380	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0097/stats/6949-JMM-0097.trimmed.R1_fastqc.html		106615cdad8dbbb001da4013d00df7f6	2025-10-03T12:02:01Z	6949-JMM-0097.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/b4d146aa-5a36-41b2-98a1-614afee0ce19	dg.4DFC/b4d146aa-5a36-41b2-98a1-614afee0ce19	RNA-Seq	C124261	RNA library strandedness report	Sample	C70699	6949-JMM-0089_strandedness.txt	1729	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0089/stats/6949-JMM-0089_strandedness.txt		8aadef33c7f53eb4f4e4b757ecb4ab42	2025-10-03T12:02:01Z	6949-JMM-0089.pdx.samp	phs003163	phs003163.v1.p1
