reference_genome_assembly	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	type	genomic_info_id	file.file_id
Not specified in data	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7282af8a-03d2-11ef-9014-172a258d813c	dg.4DFC/7282af8a-03d2-11ef-9014-172a258d813c
Not specified in data	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7282d42e-03d2-11ef-a53c-27cbd6447f6b	dg.4DFC/7282d42e-03d2-11ef-a53c-27cbd6447f6b
Not specified in data	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7282fa94-03d2-11ef-8b52-b3d20195a5c9	dg.4DFC/7282fa94-03d2-11ef-8b52-b3d20195a5c9
Not specified in data	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/72831f88-03d2-11ef-99ed-53cfbae29a9d	dg.4DFC/72831f88-03d2-11ef-99ed-53cfbae29a9d
Not specified in data	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/72834512-03d2-11ef-82e4-dfeb30de3880	dg.4DFC/72834512-03d2-11ef-82e4-dfeb30de3880
Not specified in data	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/72836efc-03d2-11ef-899b-f7cb1661f037	dg.4DFC/72836efc-03d2-11ef-899b-f7cb1661f037
Not specified in data	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/72839558-03d2-11ef-a554-5326380db291	dg.4DFC/72839558-03d2-11ef-a554-5326380db291
Not specified in data	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7283b9e8-03d2-11ef-b88d-2fde53f8d753	dg.4DFC/7283b9e8-03d2-11ef-b88d-2fde53f8d753
Not specified in data	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7283df36-03d2-11ef-a6ca-a38342475115	dg.4DFC/7283df36-03d2-11ef-a6ca-a38342475115
Not specified in data	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7284047a-03d2-11ef-b679-eb35bad58502	dg.4DFC/7284047a-03d2-11ef-b679-eb35bad58502
Not specified in data	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/72842ae0-03d2-11ef-9bd1-ebe80e7a17b4	dg.4DFC/72842ae0-03d2-11ef-9bd1-ebe80e7a17b4
Not specified in data	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/72845132-03d2-11ef-8297-fb53b9febe98	dg.4DFC/72845132-03d2-11ef-8297-fb53b9febe98
Not specified in data	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/72847612-03d2-11ef-adec-37faf69b0d1e	dg.4DFC/72847612-03d2-11ef-adec-37faf69b0d1e
Not specified in data	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/72849ade-03d2-11ef-a4af-438ab61f43bd	dg.4DFC/72849ade-03d2-11ef-a4af-438ab61f43bd
Not specified in data	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7284c2a2-03d2-11ef-a2a3-07704b353abe	dg.4DFC/7284c2a2-03d2-11ef-a2a3-07704b353abe
Not specified in data	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7284e750-03d2-11ef-b4ae-d75e9a22fd7e	dg.4DFC/7284e750-03d2-11ef-b4ae-d75e9a22fd7e
Not specified in data	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/72850c1c-03d2-11ef-aa8e-d7833e85d94b	dg.4DFC/72850c1c-03d2-11ef-aa8e-d7833e85d94b
Not specified in data	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7285321e-03d2-11ef-bad9-0b4e0eed1a79	dg.4DFC/7285321e-03d2-11ef-bad9-0b4e0eed1a79
Not specified in data	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/72855802-03d2-11ef-837d-fbea263ea066	dg.4DFC/72855802-03d2-11ef-837d-fbea263ea066
Not specified in data	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/72857c7e-03d2-11ef-b215-3b811cdf9c72	dg.4DFC/72857c7e-03d2-11ef-b215-3b811cdf9c72
Not specified in data	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7285a154-03d2-11ef-995f-3b9c1b24a838	dg.4DFC/7285a154-03d2-11ef-995f-3b9c1b24a838
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7285c62a-03d2-11ef-b506-d73ceaaac966	dg.4DFC/7285c62a-03d2-11ef-b506-d73ceaaac966
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7285ed9e-03d2-11ef-9dd1-730096746e40	dg.4DFC/7285ed9e-03d2-11ef-9dd1-730096746e40
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7286140e-03d2-11ef-9074-0f50956a36ec	dg.4DFC/7286140e-03d2-11ef-9074-0f50956a36ec
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7286389e-03d2-11ef-a11c-9f7a2f1e2bdf	dg.4DFC/7286389e-03d2-11ef-a11c-9f7a2f1e2bdf
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/72865e32-03d2-11ef-a201-d3b64f74ef1b	dg.4DFC/72865e32-03d2-11ef-a201-d3b64f74ef1b
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/72868466-03d2-11ef-a8c6-c792e2e1ec09	dg.4DFC/72868466-03d2-11ef-a8c6-c792e2e1ec09
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7286a9b4-03d2-11ef-81d6-f75e7fca3da8	dg.4DFC/7286a9b4-03d2-11ef-81d6-f75e7fca3da8
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7286ce8a-03d2-11ef-b1fa-db5749ee5e9b	dg.4DFC/7286ce8a-03d2-11ef-b1fa-db5749ee5e9b
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7286f3b0-03d2-11ef-81d9-a74025a2db1c	dg.4DFC/7286f3b0-03d2-11ef-81d9-a74025a2db1c
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/72871854-03d2-11ef-8fca-b3ed42eb7b34	dg.4DFC/72871854-03d2-11ef-8fca-b3ed42eb7b34
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728740f4-03d2-11ef-a72e-6ff644bb2334	dg.4DFC/728740f4-03d2-11ef-a72e-6ff644bb2334
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/72876642-03d2-11ef-a925-43a423263760	dg.4DFC/72876642-03d2-11ef-a925-43a423263760
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/72878b04-03d2-11ef-9a64-3762e2f80615	dg.4DFC/72878b04-03d2-11ef-9a64-3762e2f80615
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7287b00c-03d2-11ef-914a-13fe87f30b4e	dg.4DFC/7287b00c-03d2-11ef-914a-13fe87f30b4e
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7287d852-03d2-11ef-a999-cbb1c4933887	dg.4DFC/7287d852-03d2-11ef-a999-cbb1c4933887
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7287fd64-03d2-11ef-85b5-076932ada862	dg.4DFC/7287fd64-03d2-11ef-85b5-076932ada862
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728821c2-03d2-11ef-a554-8b0cb8ad3c73	dg.4DFC/728821c2-03d2-11ef-a554-8b0cb8ad3c73
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7288479c-03d2-11ef-b542-27558973d4e8	dg.4DFC/7288479c-03d2-11ef-b542-27558973d4e8
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/72886e16-03d2-11ef-8383-4fa2477d1432	dg.4DFC/72886e16-03d2-11ef-8383-4fa2477d1432
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728892d8-03d2-11ef-bdb7-a7e6482f88c3	dg.4DFC/728892d8-03d2-11ef-bdb7-a7e6482f88c3
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7288b7ae-03d2-11ef-b02e-2ffdbcb41095	dg.4DFC/7288b7ae-03d2-11ef-b02e-2ffdbcb41095
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7288dcac-03d2-11ef-831a-6f763f60ee6f	dg.4DFC/7288dcac-03d2-11ef-831a-6f763f60ee6f
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7289024a-03d2-11ef-8452-9719c92604d7	dg.4DFC/7289024a-03d2-11ef-8452-9719c92604d7
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/72892734-03d2-11ef-aa0c-5b56e995fe17	dg.4DFC/72892734-03d2-11ef-aa0c-5b56e995fe17
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/72894bd8-03d2-11ef-903d-b36e019d29c5	dg.4DFC/72894bd8-03d2-11ef-903d-b36e019d29c5
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728971da-03d2-11ef-9ac1-0f310c8d3f71	dg.4DFC/728971da-03d2-11ef-9ac1-0f310c8d3f71
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728997a0-03d2-11ef-bf43-e393b807ecfe	dg.4DFC/728997a0-03d2-11ef-bf43-e393b807ecfe
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7289bc58-03d2-11ef-a538-4baea9a47ac0	dg.4DFC/7289bc58-03d2-11ef-a538-4baea9a47ac0
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7289e192-03d2-11ef-94f6-a7c7cdf0f899	dg.4DFC/7289e192-03d2-11ef-94f6-a7c7cdf0f899
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728a0744-03d2-11ef-8ab9-d707ef631948	dg.4DFC/728a0744-03d2-11ef-8ab9-d707ef631948
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728a2cf6-03d2-11ef-adc9-f7784f8e9ab8	dg.4DFC/728a2cf6-03d2-11ef-adc9-f7784f8e9ab8
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728a51b8-03d2-11ef-ba0a-270da421aee9	dg.4DFC/728a51b8-03d2-11ef-ba0a-270da421aee9
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728a77d8-03d2-11ef-8ff7-1760a06334c3	dg.4DFC/728a77d8-03d2-11ef-8ff7-1760a06334c3
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728a9c9a-03d2-11ef-b57b-8b28075a5878	dg.4DFC/728a9c9a-03d2-11ef-b57b-8b28075a5878
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728ac1ac-03d2-11ef-9e47-e3e98450e603	dg.4DFC/728ac1ac-03d2-11ef-9e47-e3e98450e603
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728ae7cc-03d2-11ef-8022-575bb8b64c37	dg.4DFC/728ae7cc-03d2-11ef-8022-575bb8b64c37
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728b1166-03d2-11ef-ae91-6b0e82a16bd8	dg.4DFC/728b1166-03d2-11ef-ae91-6b0e82a16bd8
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728b366e-03d2-11ef-b1a9-ffa3a0d805b4	dg.4DFC/728b366e-03d2-11ef-b1a9-ffa3a0d805b4
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728b5bc6-03d2-11ef-8cfc-0730271ad66a	dg.4DFC/728b5bc6-03d2-11ef-8cfc-0730271ad66a
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728b8704-03d2-11ef-8ca1-b7a917e4710e	dg.4DFC/728b8704-03d2-11ef-8ca1-b7a917e4710e
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728bb13e-03d2-11ef-98da-2b1f9321e8f0	dg.4DFC/728bb13e-03d2-11ef-98da-2b1f9321e8f0
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728bd65a-03d2-11ef-a410-9b194415f223	dg.4DFC/728bd65a-03d2-11ef-a410-9b194415f223
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728bfc70-03d2-11ef-b218-efbb7399470c	dg.4DFC/728bfc70-03d2-11ef-b218-efbb7399470c
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728c22ea-03d2-11ef-9595-ab9b86676e6f	dg.4DFC/728c22ea-03d2-11ef-9595-ab9b86676e6f
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728c47c0-03d2-11ef-ac06-ef202aa3f182	dg.4DFC/728c47c0-03d2-11ef-ac06-ef202aa3f182
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728c6d40-03d2-11ef-9ac5-cfaa8a984c05	dg.4DFC/728c6d40-03d2-11ef-9ac5-cfaa8a984c05
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728c927a-03d2-11ef-b95f-8312177fa129	dg.4DFC/728c927a-03d2-11ef-b95f-8312177fa129
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728cb818-03d2-11ef-858b-4ff597953414	dg.4DFC/728cb818-03d2-11ef-858b-4ff597953414
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728cdcc6-03d2-11ef-8b26-5bf5d560b998	dg.4DFC/728cdcc6-03d2-11ef-8b26-5bf5d560b998
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728d0192-03d2-11ef-b1fe-cb279de1cb28	dg.4DFC/728d0192-03d2-11ef-b1fe-cb279de1cb28
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728d2672-03d2-11ef-bc56-a72401b054fb	dg.4DFC/728d2672-03d2-11ef-bc56-a72401b054fb
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728d4c92-03d2-11ef-91e3-a34e885cced9	dg.4DFC/728d4c92-03d2-11ef-91e3-a34e885cced9
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728d71a4-03d2-11ef-bef9-b7d004b6d2a5	dg.4DFC/728d71a4-03d2-11ef-bef9-b7d004b6d2a5
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728d96ac-03d2-11ef-a12b-13b13af939ed	dg.4DFC/728d96ac-03d2-11ef-a12b-13b13af939ed
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728dbbbe-03d2-11ef-9f36-6390d3d7acf4	dg.4DFC/728dbbbe-03d2-11ef-9f36-6390d3d7acf4
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728de12a-03d2-11ef-8c9c-2f372afa3343	dg.4DFC/728de12a-03d2-11ef-8c9c-2f372afa3343
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728e072c-03d2-11ef-a68c-97b5c6fe40e0	dg.4DFC/728e072c-03d2-11ef-a68c-97b5c6fe40e0
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728e2bbc-03d2-11ef-998f-4bb2bd8d42b6	dg.4DFC/728e2bbc-03d2-11ef-998f-4bb2bd8d42b6
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728e5114-03d2-11ef-8e64-9b779434e9b7	dg.4DFC/728e5114-03d2-11ef-8e64-9b779434e9b7
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728e793c-03d2-11ef-afe3-375338709402	dg.4DFC/728e793c-03d2-11ef-afe3-375338709402
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728e9e4e-03d2-11ef-8e7d-e7bdeb436952	dg.4DFC/728e9e4e-03d2-11ef-8e7d-e7bdeb436952
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728ec2ac-03d2-11ef-8ff8-83d96e461b5d	dg.4DFC/728ec2ac-03d2-11ef-8ff8-83d96e461b5d
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728ee7a0-03d2-11ef-bdd4-935542a7fd5b	dg.4DFC/728ee7a0-03d2-11ef-bdd4-935542a7fd5b
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728f0c8a-03d2-11ef-9f56-cf583bcf6a62	dg.4DFC/728f0c8a-03d2-11ef-9f56-cf583bcf6a62
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728f32e6-03d2-11ef-8617-23b2ab321f7b	dg.4DFC/728f32e6-03d2-11ef-8617-23b2ab321f7b
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728f576c-03d2-11ef-9ee5-c7885f501aa2	dg.4DFC/728f576c-03d2-11ef-9ee5-c7885f501aa2
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728f7d0a-03d2-11ef-9fab-cbe5cf6d668d	dg.4DFC/728f7d0a-03d2-11ef-9fab-cbe5cf6d668d
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728fa226-03d2-11ef-b617-2fa8d0aec89f	dg.4DFC/728fa226-03d2-11ef-b617-2fa8d0aec89f
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728fc8f0-03d2-11ef-b7c6-2bb2311586d2	dg.4DFC/728fc8f0-03d2-11ef-b7c6-2bb2311586d2
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/728fedd0-03d2-11ef-93b8-6f8c4e1e37e8	dg.4DFC/728fedd0-03d2-11ef-93b8-6f8c4e1e37e8
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/72901256-03d2-11ef-8cf3-dfb24d8818c6	dg.4DFC/72901256-03d2-11ef-8cf3-dfb24d8818c6
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/729037a4-03d2-11ef-80c0-f7efa8f913a6	dg.4DFC/729037a4-03d2-11ef-80c0-f7efa8f913a6
GRCh38	ATAC-seq	Not specified in data	Genomic Single Cell	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/72905e6e-03d2-11ef-ac00-87f5c072d490	dg.4DFC/72905e6e-03d2-11ef-ac00-87f5c072d490
