id	sample.id	UMI_barcode_offset	UMI_barcode_read	UMI_barcode_size	acl	authz	avg_read_length	cDNA_read	cDNA_read_offset	cDNA_read_size	cell_barcode_offset	cell_barcode_read	cell_barcode_size	checksum_algorithm	checksum_value	coverage	custom_assembly_fasta_file_for_alignment	dcf_indexd_guid	design_description	dissociation_method	end_bias	file_access	file_description	file_mapping_level	file_name	file_size	file_type	file_url	instrument_model	library_construction_method	library_id	library_layout	library_selection	library_source_material	library_source_molecule	library_strand	library_strategy	md5sum	number_of_bp	number_of_reads	platform	protocols_link	reference_genome_assembly	reverse_transcription_primer	sequence_alignment_software	sequencing_file_id	single_cell_entity	spike_in	study	total_number_of_input_cells	updated	type
phs002504::UPN3153_HM5547_Mseq_S1_R1_001	phs002504::HM5547				['phs002504']	['/programs/phs002504']												dg.4DFC/3cd27444-07fc-4706-9698-fc748130e24d	Genomic DNA (300 ng) was bisulfite-converted using the TrueMethyl oxBS module according to the manufacturer's protocol (Tecan). Converted ssDNA was quantified using the Qubit ssDNA Assay (Thermo Fisher Scientific) and 100 ng was used as input for the custom-made Targeted MethylSeq Assay (Tecan). Final libraries were quality checked using the Bioanalyzer High Sensitivity DNA Analysis Kit (Agilent) and quantified using the Qubit HS Assay (Thermo Fisher Scientific) before pooling for next-generation sequencing. Single-index library pools were sequenced on the Illumina HiSeq 4000 with paired-end 150 bp mode.			Controlled	Single cell gene expression analysis was conducted using a 10X Chromium single cell system (10X Genomics, Inc) and a NovaSeq 6000 sequencer (Illumina, Inc).	Sample	UPN3153_HM5547_Mseq_S1_R1_001.fastq.gz	1225446105	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/v2/UPN3153_HM5547_Mseq_S1_R1_001.fastq.gz	Illumina HiSeq 4000		HM5547_Mseq	Paired end	Hybrid Selection	Bulk Cells	Genomic		Bisulfite-Seq	d3b88c52eb864d2bbc2fa5d3ff7d994e	119	10	Illumina					UPN3153_HM5547_Mseq_S1_R1_001			phs002504			sequencing_file
phs002504::UPN3153_HM5547_Mseq_S1_R2_001	phs002504::HM5547				['phs002504']	['/programs/phs002504']												dg.4DFC/907fe5e7-e7ae-41ab-aff0-e67d22a61e00	Genomic DNA (300 ng) was bisulfite-converted using the TrueMethyl oxBS module according to the manufacturer's protocol (Tecan). Converted ssDNA was quantified using the Qubit ssDNA Assay (Thermo Fisher Scientific) and 100 ng was used as input for the custom-made Targeted MethylSeq Assay (Tecan). Final libraries were quality checked using the Bioanalyzer High Sensitivity DNA Analysis Kit (Agilent) and quantified using the Qubit HS Assay (Thermo Fisher Scientific) before pooling for next-generation sequencing. Single-index library pools were sequenced on the Illumina HiSeq 4000 with paired-end 150 bp mode.			Controlled	Single cell gene expression analysis was conducted using a 10X Chromium single cell system (10X Genomics, Inc) and a NovaSeq 6000 sequencer (Illumina, Inc).	Sample	UPN3153_HM5547_Mseq_S1_R2_001.fastq.gz	1287409350	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/v2/UPN3153_HM5547_Mseq_S1_R2_001.fastq.gz	Illumina HiSeq 4000		HM5547_Mseq	Paired end	Hybrid Selection	Bulk Cells	Genomic		Bisulfite-Seq	1c86d15b5478b67437f263782acecd61	119	10	Illumina					UPN3153_HM5547_Mseq_S1_R2_001			phs002504			sequencing_file
phs002504::UPN3153_HM5547_RNAseq_S47_R1_001	phs002504::HM5547				['phs002504']	['/programs/phs002504']												dg.4DFC/1bc21f83-b41d-4d6d-aa23-aca85828a68f	Briefly, ribosomal RNA was removed from total RNA using QIAseq FastSelect rRNA HMR Kit (Qiagen, Catalog# 334387). After the depletion of rRNA, cDNA library preparation was carried out including RNA fragmentation, cDNA synthesis, ligation of index adaptors, and amplification, following the KAPA RNA Hyper Prep Kit Technical Data Sheet, KR0961 – v3.15 (Roche Corporate, Catalog #KK8541). Each resulting indexed library was quantified and its quality accessed by Agilent TapeStation, and multiple libraries were pooled in equal molarity. The library pool was then sequenced in 100b paired-end read format on a NovaSeq 6000 (Illumina, Inc.).			Controlled	Single cell gene expression analysis was conducted using a 10X Chromium single cell system (10X Genomics, Inc) and a NovaSeq 6000 sequencer (Illumina, Inc).	Sample	UPN3153_HM5547_RNAseq_S47_R1_001.fastq.gz	1822226986	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/v2/UPN3153_HM5547_RNAseq_S47_R1_001.fastq.gz	Illumina NovaSeq 6000		HM5547_RNAseq	Paired end	rRNA Depletion	Bulk Cells	Transcriptomic		RNA-Seq	a5c320bf6eec1b82b4ccddf2912a0f18	119	10	Illumina					UPN3153_HM5547_RNAseq_S47_R1_001			phs002504			sequencing_file
phs002504::UPN3153_HM5547_RNAseq_S47_R2_001	phs002504::HM5547				['phs002504']	['/programs/phs002504']												dg.4DFC/cab74e66-acbf-449b-88de-a9d383bd3477	Briefly, ribosomal RNA was removed from total RNA using QIAseq FastSelect rRNA HMR Kit (Qiagen, Catalog# 334387). After the depletion of rRNA, cDNA library preparation was carried out including RNA fragmentation, cDNA synthesis, ligation of index adaptors, and amplification, following the KAPA RNA Hyper Prep Kit Technical Data Sheet, KR0961 – v3.15 (Roche Corporate, Catalog #KK8541). Each resulting indexed library was quantified and its quality accessed by Agilent TapeStation, and multiple libraries were pooled in equal molarity. The library pool was then sequenced in 100b paired-end read format on a NovaSeq 6000 (Illumina, Inc.).			Controlled	Single cell gene expression analysis was conducted using a 10X Chromium single cell system (10X Genomics, Inc) and a NovaSeq 6000 sequencer (Illumina, Inc).	Sample	UPN3153_HM5547_RNAseq_S47_R2_001.fastq.gz	1911961753	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/v2/UPN3153_HM5547_RNAseq_S47_R2_001.fastq.gz	Illumina NovaSeq 6000		HM5547_RNAseq	Paired end	rRNA Depletion	Bulk Cells	Transcriptomic		RNA-Seq	69ef3e5d10aca49f1c2a6790c799d4cb	119	10	Illumina					UPN3153_HM5547_RNAseq_S47_R2_001			phs002504			sequencing_file
phs002504::UPN3153_HM5556_Mseq_S8_R1_001	phs002504::HM5556				['phs002504']	['/programs/phs002504']												dg.4DFC/bdc4280e-44bc-4581-b062-8052268db2cb	Genomic DNA (300 ng) was bisulfite-converted using the TrueMethyl oxBS module according to the manufacturer's protocol (Tecan). Converted ssDNA was quantified using the Qubit ssDNA Assay (Thermo Fisher Scientific) and 100 ng was used as input for the custom-made Targeted MethylSeq Assay (Tecan). Final libraries were quality checked using the Bioanalyzer High Sensitivity DNA Analysis Kit (Agilent) and quantified using the Qubit HS Assay (Thermo Fisher Scientific) before pooling for next-generation sequencing. Single-index library pools were sequenced on the Illumina HiSeq 4000 with paired-end 150 bp mode.			Controlled	Single cell gene expression analysis was conducted using a 10X Chromium single cell system (10X Genomics, Inc) and a NovaSeq 6000 sequencer (Illumina, Inc).	Sample	UPN3153_HM5556_Mseq_S8_R1_001.fastq.gz	1274615712	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/v2/UPN3153_HM5556_Mseq_S8_R1_001.fastq.gz	Illumina HiSeq 4000		HM5556_Mseq	Paired end	Hybrid Selection	Bulk Cells	Genomic		Bisulfite-Seq	d1b1035caef4d2d8ae538a146d393d72	119	10	Illumina					UPN3153_HM5556_Mseq_S8_R1_001			phs002504			sequencing_file
phs002504::UPN3153_HM5556_Mseq_S8_R2_001	phs002504::HM5556				['phs002504']	['/programs/phs002504']												dg.4DFC/6f2a9fb8-c4f7-408a-ac7f-a29be7a13f8c	Genomic DNA (300 ng) was bisulfite-converted using the TrueMethyl oxBS module according to the manufacturer's protocol (Tecan). Converted ssDNA was quantified using the Qubit ssDNA Assay (Thermo Fisher Scientific) and 100 ng was used as input for the custom-made Targeted MethylSeq Assay (Tecan). Final libraries were quality checked using the Bioanalyzer High Sensitivity DNA Analysis Kit (Agilent) and quantified using the Qubit HS Assay (Thermo Fisher Scientific) before pooling for next-generation sequencing. Single-index library pools were sequenced on the Illumina HiSeq 4000 with paired-end 150 bp mode.			Controlled	Single cell gene expression analysis was conducted using a 10X Chromium single cell system (10X Genomics, Inc) and a NovaSeq 6000 sequencer (Illumina, Inc).	Sample	UPN3153_HM5556_Mseq_S8_R2_001.fastq.gz	1340495442	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/v2/UPN3153_HM5556_Mseq_S8_R2_001.fastq.gz	Illumina HiSeq 4000		HM5556_Mseq	Paired end	Hybrid Selection	Bulk Cells	Genomic		Bisulfite-Seq	6c6d84a52a9523cc2916198bd1a17dd9	119	10	Illumina					UPN3153_HM5556_Mseq_S8_R2_001			phs002504			sequencing_file
phs002504::UPN3153_HM5563_RNAseq_S45_R1_001	phs002504::HM5563				['phs002504']	['/programs/phs002504']												dg.4DFC/397f1cbb-381f-41b0-a9f6-c8f758fa5df8	Briefly, ribosomal RNA was removed from total RNA using QIAseq FastSelect rRNA HMR Kit (Qiagen, Catalog# 334387). After the depletion of rRNA, cDNA library preparation was carried out including RNA fragmentation, cDNA synthesis, ligation of index adaptors, and amplification, following the KAPA RNA Hyper Prep Kit Technical Data Sheet, KR0961 – v3.15 (Roche Corporate, Catalog #KK8541). Each resulting indexed library was quantified and its quality accessed by Agilent TapeStation, and multiple libraries were pooled in equal molarity. The library pool was then sequenced in 100b paired-end read format on a NovaSeq 6000 (Illumina, Inc.).			Controlled	Single cell gene expression analysis was conducted using a 10X Chromium single cell system (10X Genomics, Inc) and a NovaSeq 6000 sequencer (Illumina, Inc).	Sample	UPN3153_HM5563_RNAseq_S45_R1_001.fastq.gz	1802745627	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/v2/UPN3153_HM5563_RNAseq_S45_R1_001.fastq.gz	Illumina NovaSeq 6000		HM5563_RNAseq	Paired end	rRNA Depletion	Bulk Cells	Transcriptomic		RNA-Seq	a87df55c460d8dba5a9eadabf98a20c1	119	10	Illumina					UPN3153_HM5563_RNAseq_S45_R1_001			phs002504			sequencing_file
phs002504::UPN3153_HM5563_RNAseq_S45_R2_001	phs002504::HM5563				['phs002504']	['/programs/phs002504']												dg.4DFC/7b78cf8e-a557-40a8-90b9-ebcfb3f57f7a	Briefly, ribosomal RNA was removed from total RNA using QIAseq FastSelect rRNA HMR Kit (Qiagen, Catalog# 334387). After the depletion of rRNA, cDNA library preparation was carried out including RNA fragmentation, cDNA synthesis, ligation of index adaptors, and amplification, following the KAPA RNA Hyper Prep Kit Technical Data Sheet, KR0961 – v3.15 (Roche Corporate, Catalog #KK8541). Each resulting indexed library was quantified and its quality accessed by Agilent TapeStation, and multiple libraries were pooled in equal molarity. The library pool was then sequenced in 100b paired-end read format on a NovaSeq 6000 (Illumina, Inc.).			Controlled	Single cell gene expression analysis was conducted using a 10X Chromium single cell system (10X Genomics, Inc) and a NovaSeq 6000 sequencer (Illumina, Inc).	Sample	UPN3153_HM5563_RNAseq_S45_R2_001.fastq.gz	2115472697	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/v2/UPN3153_HM5563_RNAseq_S45_R2_001.fastq.gz	Illumina NovaSeq 6000		HM5563_RNAseq	Paired end	rRNA Depletion	Bulk Cells	Transcriptomic		RNA-Seq	95558dfc87efcd98d09c671abdae3030	119	10	Illumina					UPN3153_HM5563_RNAseq_S45_R2_001			phs002504			sequencing_file
phs002504::UPN3153_HM5574_Mseq_S11_L001_R1_001	phs002504::HM5574				['phs002504']	['/programs/phs002504']												dg.4DFC/018232f4-dd98-44c7-902f-e7a87b59bfcd	Genomic DNA (300 ng) was bisulfite-converted using the TrueMethyl oxBS module according to the manufacturer's protocol (Tecan). Converted ssDNA was quantified using the Qubit ssDNA Assay (Thermo Fisher Scientific) and 100 ng was used as input for the custom-made Targeted MethylSeq Assay (Tecan). Final libraries were quality checked using the Bioanalyzer High Sensitivity DNA Analysis Kit (Agilent) and quantified using the Qubit HS Assay (Thermo Fisher Scientific) before pooling for next-generation sequencing. Single-index library pools were sequenced on the Illumina HiSeq 4000 with paired-end 150 bp mode.			Controlled	Single cell gene expression analysis was conducted using a 10X Chromium single cell system (10X Genomics, Inc) and a NovaSeq 6000 sequencer (Illumina, Inc).	Sample	UPN3153_HM5574_Mseq_S11_L001_R1_001.fastq.gz	1257473933	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/v2/UPN3153_HM5574_Mseq_S11_L001_R1_001.fastq.gz	Illumina HiSeq 4000		HM5574_Mseq	Paired end	Hybrid Selection	Bulk Cells	Genomic		Bisulfite-Seq	03083b5a67928a205259bf5abd2f350a	119	10	Illumina					UPN3153_HM5574_Mseq_S11_L001_R1_001			phs002504			sequencing_file
phs002504::UPN3153_HM5574_Mseq_S11_L001_R2_001	phs002504::HM5574				['phs002504']	['/programs/phs002504']												dg.4DFC/9a1dcd90-ab4b-4872-8202-7fea9b513ea3	Genomic DNA (300 ng) was bisulfite-converted using the TrueMethyl oxBS module according to the manufacturer's protocol (Tecan). Converted ssDNA was quantified using the Qubit ssDNA Assay (Thermo Fisher Scientific) and 100 ng was used as input for the custom-made Targeted MethylSeq Assay (Tecan). Final libraries were quality checked using the Bioanalyzer High Sensitivity DNA Analysis Kit (Agilent) and quantified using the Qubit HS Assay (Thermo Fisher Scientific) before pooling for next-generation sequencing. Single-index library pools were sequenced on the Illumina HiSeq 4000 with paired-end 150 bp mode.			Controlled	Single cell gene expression analysis was conducted using a 10X Chromium single cell system (10X Genomics, Inc) and a NovaSeq 6000 sequencer (Illumina, Inc).	Sample	UPN3153_HM5574_Mseq_S11_L001_R2_001.fastq.gz	1338340796	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/v2/UPN3153_HM5574_Mseq_S11_L001_R2_001.fastq.gz	Illumina HiSeq 4000		HM5574_Mseq	Paired end	Hybrid Selection	Bulk Cells	Genomic		Bisulfite-Seq	e11c9b21c91c7325f8480fc935fd93ca	119	10	Illumina					UPN3153_HM5574_Mseq_S11_L001_R2_001			phs002504			sequencing_file
phs002504::UPN3154_HM5550_Mseq_S2_R1_001	phs002504::HM5550				['phs002504']	['/programs/phs002504']												dg.4DFC/e90f88a3-f397-4996-baad-615c25ed6db8	Genomic DNA (300 ng) was bisulfite-converted using the TrueMethyl oxBS module according to the manufacturer's protocol (Tecan). Converted ssDNA was quantified using the Qubit ssDNA Assay (Thermo Fisher Scientific) and 100 ng was used as input for the custom-made Targeted MethylSeq Assay (Tecan). Final libraries were quality checked using the Bioanalyzer High Sensitivity DNA Analysis Kit (Agilent) and quantified using the Qubit HS Assay (Thermo Fisher Scientific) before pooling for next-generation sequencing. Single-index library pools were sequenced on the Illumina HiSeq 4000 with paired-end 150 bp mode.			Controlled	Single cell gene expression analysis was conducted using a 10X Chromium single cell system (10X Genomics, Inc) and a NovaSeq 6000 sequencer (Illumina, Inc).	Sample	UPN3154_HM5550_Mseq_S2_R1_001.fastq.gz	1235879775	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/v2/UPN3154_HM5550_Mseq_S2_R1_001.fastq.gz	Illumina HiSeq 4000		HM5550_Mseq	Paired end	Hybrid Selection	Bulk Cells	Genomic		Bisulfite-Seq	5e264594f8beeafaa61a27f07ec72790	119	1	Illumina					UPN3154_HM5550_Mseq_S2_R1_001			phs002504			sequencing_file
phs002504::UPN3154_HM5550_Mseq_S2_R2_001	phs002504::HM5550				['phs002504']	['/programs/phs002504']												dg.4DFC/b660c86a-514f-46e6-9bdf-a2e10bda66b9	Genomic DNA (300 ng) was bisulfite-converted using the TrueMethyl oxBS module according to the manufacturer's protocol (Tecan). Converted ssDNA was quantified using the Qubit ssDNA Assay (Thermo Fisher Scientific) and 100 ng was used as input for the custom-made Targeted MethylSeq Assay (Tecan). Final libraries were quality checked using the Bioanalyzer High Sensitivity DNA Analysis Kit (Agilent) and quantified using the Qubit HS Assay (Thermo Fisher Scientific) before pooling for next-generation sequencing. Single-index library pools were sequenced on the Illumina HiSeq 4000 with paired-end 150 bp mode.			Controlled	Single cell gene expression analysis was conducted using a 10X Chromium single cell system (10X Genomics, Inc) and a NovaSeq 6000 sequencer (Illumina, Inc).	Sample	UPN3154_HM5550_Mseq_S2_R2_001.fastq.gz	1302409239	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/v2/UPN3154_HM5550_Mseq_S2_R2_001.fastq.gz	Illumina HiSeq 4000		HM5550_Mseq	Paired end	Hybrid Selection	Bulk Cells	Genomic		Bisulfite-Seq	3cd2080a3f2ff588786c6c5ea275a2d4	119	1	Illumina					UPN3154_HM5550_Mseq_S2_R2_001			phs002504			sequencing_file
phs002504::UPN3154_HM5698_Mseq_S5_R1_001	phs002504::HM5698				['phs002504']	['/programs/phs002504']												dg.4DFC/10315aca-ccfc-47ea-ad7a-e5061f271a34	Genomic DNA (300 ng) was bisulfite-converted using the TrueMethyl oxBS module according to the manufacturer's protocol (Tecan). Converted ssDNA was quantified using the Qubit ssDNA Assay (Thermo Fisher Scientific) and 100 ng was used as input for the custom-made Targeted MethylSeq Assay (Tecan). Final libraries were quality checked using the Bioanalyzer High Sensitivity DNA Analysis Kit (Agilent) and quantified using the Qubit HS Assay (Thermo Fisher Scientific) before pooling for next-generation sequencing. Single-index library pools were sequenced on the Illumina HiSeq 4000 with paired-end 150 bp mode.			Controlled	Single cell gene expression analysis was conducted using a 10X Chromium single cell system (10X Genomics, Inc) and a NovaSeq 6000 sequencer (Illumina, Inc).	Sample	UPN3154_HM5698_Mseq_S5_R1_001.fastq.gz	1497509852	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/v2/UPN3154_HM5698_Mseq_S5_R1_001.fastq.gz	Illumina HiSeq 4000		HM5698_Mseq	Paired end	Hybrid Selection	Bulk Cells	Genomic		Bisulfite-Seq	f474e02109af5492ebbc0d898533f474	119	1	Illumina					UPN3154_HM5698_Mseq_S5_R1_001			phs002504			sequencing_file
phs002504::UPN3154_HM5698_Mseq_S5_R2_001	phs002504::HM5698				['phs002504']	['/programs/phs002504']												dg.4DFC/929bff1c-e4a1-4b95-b609-51bea0a69506	Genomic DNA (300 ng) was bisulfite-converted using the TrueMethyl oxBS module according to the manufacturer's protocol (Tecan). Converted ssDNA was quantified using the Qubit ssDNA Assay (Thermo Fisher Scientific) and 100 ng was used as input for the custom-made Targeted MethylSeq Assay (Tecan). Final libraries were quality checked using the Bioanalyzer High Sensitivity DNA Analysis Kit (Agilent) and quantified using the Qubit HS Assay (Thermo Fisher Scientific) before pooling for next-generation sequencing. Single-index library pools were sequenced on the Illumina HiSeq 4000 with paired-end 150 bp mode.			Controlled	Single cell gene expression analysis was conducted using a 10X Chromium single cell system (10X Genomics, Inc) and a NovaSeq 6000 sequencer (Illumina, Inc).	Sample	UPN3154_HM5698_Mseq_S5_R2_001.fastq.gz	1537051041	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/v2/UPN3154_HM5698_Mseq_S5_R2_001.fastq.gz	Illumina HiSeq 4000		HM5698_Mseq	Paired end	Hybrid Selection	Bulk Cells	Genomic		Bisulfite-Seq	7f5ab6cb877d5187929278cb279fbc7b	119	1	Illumina					UPN3154_HM5698_Mseq_S5_R2_001			phs002504			sequencing_file
phs002504::UPN3154_HM5698_RNAseq_S11_L001_R1_001	phs002504::HM5698				['phs002504']	['/programs/phs002504']												dg.4DFC/a4c1120a-6524-4bb1-9148-47b62b2ba9a1	Briefly, ribosomal RNA was removed from total RNA using QIAseq FastSelect rRNA HMR Kit (Qiagen, Catalog# 334387). After the depletion of rRNA, cDNA library preparation was carried out including RNA fragmentation, cDNA synthesis, ligation of index adaptors, and amplification, following the KAPA RNA Hyper Prep Kit Technical Data Sheet, KR0961 – v3.15 (Roche Corporate, Catalog #KK8541). Each resulting indexed library was quantified and its quality accessed by Agilent TapeStation, and multiple libraries were pooled in equal molarity. The library pool was then sequenced in 100b paired-end read format on a NovaSeq 6000 (Illumina, Inc.).			Controlled	Single cell gene expression analysis was conducted using a 10X Chromium single cell system (10X Genomics, Inc) and a NovaSeq 6000 sequencer (Illumina, Inc).	Sample	UPN3154_HM5698_RNAseq_S11_L001_R1_001.fastq.gz	2437202908	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/v2/UPN3154_HM5698_RNAseq_S11_L001_R1_001.fastq.gz	Illumina NovaSeq 6000		HM5698_RNAseq	Paired end	rRNA Depletion	Bulk Cells	Transcriptomic		RNA-Seq	e20bd4d144b750ea88bf98c1d5bfc826	119	1	Illumina					UPN3154_HM5698_RNAseq_S11_L001_R1_001			phs002504			sequencing_file
phs002504::UPN3154_HM5698_RNAseq_S11_L001_R2_001	phs002504::HM5698				['phs002504']	['/programs/phs002504']												dg.4DFC/a519c872-0a7f-45d4-8abf-c86adadbf57f	Briefly, ribosomal RNA was removed from total RNA using QIAseq FastSelect rRNA HMR Kit (Qiagen, Catalog# 334387). After the depletion of rRNA, cDNA library preparation was carried out including RNA fragmentation, cDNA synthesis, ligation of index adaptors, and amplification, following the KAPA RNA Hyper Prep Kit Technical Data Sheet, KR0961 – v3.15 (Roche Corporate, Catalog #KK8541). Each resulting indexed library was quantified and its quality accessed by Agilent TapeStation, and multiple libraries were pooled in equal molarity. The library pool was then sequenced in 100b paired-end read format on a NovaSeq 6000 (Illumina, Inc.).			Controlled	Single cell gene expression analysis was conducted using a 10X Chromium single cell system (10X Genomics, Inc) and a NovaSeq 6000 sequencer (Illumina, Inc).	Sample	UPN3154_HM5698_RNAseq_S11_L001_R2_001.fastq.gz	2482453539	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/v2/UPN3154_HM5698_RNAseq_S11_L001_R2_001.fastq.gz	Illumina NovaSeq 6000		HM5698_RNAseq	Paired end	rRNA Depletion	Bulk Cells	Transcriptomic		RNA-Seq	d3dd3db601e5dfb9d459334d7dd2189b	119	1	Illumina					UPN3154_HM5698_RNAseq_S11_L001_R2_001			phs002504			sequencing_file
