reference_genome_assembly	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	type	genomic_info_id	file.file_id
GRCh38	RNA-Seq	Not specified in data	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cf1b262-d257-11ee-90ee-c3fdf0687742	dg.4DFC/5cf1b262-d257-11ee-90ee-c3fdf0687742
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf1d7a6-d257-11ee-b23f-a3290399ff7d	dg.4DFC/5cf1d7a6-d257-11ee-b23f-a3290399ff7d
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf20014-d257-11ee-9b4d-6baac7c37ac6	dg.4DFC/5cf20014-d257-11ee-9b4d-6baac7c37ac6
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf22486-d257-11ee-8fc3-630f04f7675b	dg.4DFC/5cf22486-d257-11ee-8fc3-630f04f7675b
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf24916-d257-11ee-a27c-eb770bc9696c	dg.4DFC/5cf24916-d257-11ee-a27c-eb770bc9696c
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf26e28-d257-11ee-a1dd-eb66be454e2e	dg.4DFC/5cf26e28-d257-11ee-a1dd-eb66be454e2e
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf294f2-d257-11ee-ba69-a7c77d9354a7	dg.4DFC/5cf294f2-d257-11ee-ba69-a7c77d9354a7
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf2be82-d257-11ee-b9a3-df0d3760fd9c	dg.4DFC/5cf2be82-d257-11ee-b9a3-df0d3760fd9c
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf2e31c-d257-11ee-b3cd-9395c0a30681	dg.4DFC/5cf2e31c-d257-11ee-b3cd-9395c0a30681
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf306f8-d257-11ee-9050-ebdb6e4d77eb	dg.4DFC/5cf306f8-d257-11ee-9050-ebdb6e4d77eb
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf32d86-d257-11ee-9683-532cf32ce4e0	dg.4DFC/5cf32d86-d257-11ee-9683-532cf32ce4e0
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf351da-d257-11ee-85d4-63ccfe310751	dg.4DFC/5cf351da-d257-11ee-85d4-63ccfe310751
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf3761a-d257-11ee-8b91-07300a7d5281	dg.4DFC/5cf3761a-d257-11ee-8b91-07300a7d5281
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf399ec-d257-11ee-bc45-0fd0b4c38f78	dg.4DFC/5cf399ec-d257-11ee-bc45-0fd0b4c38f78
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf3bf76-d257-11ee-9bd0-1b5a5ac00032	dg.4DFC/5cf3bf76-d257-11ee-9bd0-1b5a5ac00032
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf3e384-d257-11ee-999e-ff3b581c5b39	dg.4DFC/5cf3e384-d257-11ee-999e-ff3b581c5b39
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf407a6-d257-11ee-a344-bb52b6cd4a84	dg.4DFC/5cf407a6-d257-11ee-a344-bb52b6cd4a84
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf42d26-d257-11ee-a914-5b72816fa952	dg.4DFC/5cf42d26-d257-11ee-a914-5b72816fa952
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf452f6-d257-11ee-96f4-b33afa1654b0	dg.4DFC/5cf452f6-d257-11ee-96f4-b33afa1654b0
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf4775e-d257-11ee-9284-8fcc0010a01a	dg.4DFC/5cf4775e-d257-11ee-9284-8fcc0010a01a
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf49c02-d257-11ee-90f0-a304974eb901	dg.4DFC/5cf49c02-d257-11ee-90f0-a304974eb901
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf4c0f6-d257-11ee-8616-638358780af5	dg.4DFC/5cf4c0f6-d257-11ee-8616-638358780af5
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf4e57c-d257-11ee-a0a2-63cd35cc9122	dg.4DFC/5cf4e57c-d257-11ee-a0a2-63cd35cc9122
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf50c82-d257-11ee-8c1b-ab8370b5e7d4	dg.4DFC/5cf50c82-d257-11ee-8c1b-ab8370b5e7d4
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf530b8-d257-11ee-89ef-230672e056b0	dg.4DFC/5cf530b8-d257-11ee-89ef-230672e056b0
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf55548-d257-11ee-80ca-cb7ff528e1f8	dg.4DFC/5cf55548-d257-11ee-80ca-cb7ff528e1f8
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf57974-d257-11ee-b107-9796082f2dca	dg.4DFC/5cf57974-d257-11ee-b107-9796082f2dca
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf5a07a-d257-11ee-926b-c7ee48c36352	dg.4DFC/5cf5a07a-d257-11ee-926b-c7ee48c36352
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf5c474-d257-11ee-9a9b-275d652fc68f	dg.4DFC/5cf5c474-d257-11ee-9a9b-275d652fc68f
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf5eab2-d257-11ee-93cd-67061e88bb9c	dg.4DFC/5cf5eab2-d257-11ee-93cd-67061e88bb9c
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf60fce-d257-11ee-91bf-fbd0f00de4a9	dg.4DFC/5cf60fce-d257-11ee-91bf-fbd0f00de4a9
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf634cc-d257-11ee-98c2-0786cd1c2d88	dg.4DFC/5cf634cc-d257-11ee-98c2-0786cd1c2d88
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf65920-d257-11ee-96c9-77aec0b3f835	dg.4DFC/5cf65920-d257-11ee-96c9-77aec0b3f835
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf67dc4-d257-11ee-b8e8-1b64ffb4f995	dg.4DFC/5cf67dc4-d257-11ee-b8e8-1b64ffb4f995
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf6a1b4-d257-11ee-a8be-abcf46aa2532	dg.4DFC/5cf6a1b4-d257-11ee-a8be-abcf46aa2532
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf6ca04-d257-11ee-9764-8f069b25f0b5	dg.4DFC/5cf6ca04-d257-11ee-9764-8f069b25f0b5
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf6edf4-d257-11ee-b722-b360901f6a6b	dg.4DFC/5cf6edf4-d257-11ee-b722-b360901f6a6b
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf71234-d257-11ee-806b-4fa53eba1dc8	dg.4DFC/5cf71234-d257-11ee-806b-4fa53eba1dc8
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf73890-d257-11ee-b520-1ff30e9d83f2	dg.4DFC/5cf73890-d257-11ee-b520-1ff30e9d83f2
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf75dde-d257-11ee-bd75-c3f21ed636bf	dg.4DFC/5cf75dde-d257-11ee-bd75-c3f21ed636bf
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf782fa-d257-11ee-b714-3f22095d4ec8	dg.4DFC/5cf782fa-d257-11ee-b714-3f22095d4ec8
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf7a73a-d257-11ee-b6f2-9f26c6568b15	dg.4DFC/5cf7a73a-d257-11ee-b6f2-9f26c6568b15
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf7cbde-d257-11ee-9deb-8744131e8c42	dg.4DFC/5cf7cbde-d257-11ee-9deb-8744131e8c42
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf7efec-d257-11ee-8c68-4b847270242f	dg.4DFC/5cf7efec-d257-11ee-8c68-4b847270242f
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf81d96-d257-11ee-b4b8-73ab0ac9db62	dg.4DFC/5cf81d96-d257-11ee-b4b8-73ab0ac9db62
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf84276-d257-11ee-aacd-eb472a70f012	dg.4DFC/5cf84276-d257-11ee-aacd-eb472a70f012
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf86738-d257-11ee-a5fa-2f18ba3d9533	dg.4DFC/5cf86738-d257-11ee-a5fa-2f18ba3d9533
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf88b14-d257-11ee-98da-53e68d3e3cac	dg.4DFC/5cf88b14-d257-11ee-98da-53e68d3e3cac
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf8b350-d257-11ee-b28d-8b7d236e7bd9	dg.4DFC/5cf8b350-d257-11ee-b28d-8b7d236e7bd9
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf8d768-d257-11ee-8013-73ef1a82071f	dg.4DFC/5cf8d768-d257-11ee-8013-73ef1a82071f
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf8fb8a-d257-11ee-8b05-efb528af2c52	dg.4DFC/5cf8fb8a-d257-11ee-8b05-efb528af2c52
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf91fa2-d257-11ee-9afa-f7dbef3803c8	dg.4DFC/5cf91fa2-d257-11ee-9afa-f7dbef3803c8
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf944e6-d257-11ee-8600-a3121f7892e0	dg.4DFC/5cf944e6-d257-11ee-8600-a3121f7892e0
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf968f4-d257-11ee-8e70-9b5f0b0c96f4	dg.4DFC/5cf968f4-d257-11ee-8e70-9b5f0b0c96f4
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf98eba-d257-11ee-8caa-0bb728167cfb	dg.4DFC/5cf98eba-d257-11ee-8caa-0bb728167cfb
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf9b296-d257-11ee-9ad7-9f9ab063adfb	dg.4DFC/5cf9b296-d257-11ee-9ad7-9f9ab063adfb
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf9d78a-d257-11ee-8783-177b6853525d	dg.4DFC/5cf9d78a-d257-11ee-8783-177b6853525d
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cf9fbf2-d257-11ee-a958-93b9d77fe656	dg.4DFC/5cf9fbf2-d257-11ee-a958-93b9d77fe656
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cfa1fe2-d257-11ee-be14-9784d33f3eda	dg.4DFC/5cfa1fe2-d257-11ee-be14-9784d33f3eda
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cfa44ea-d257-11ee-8400-7bac9cebb5f2	dg.4DFC/5cfa44ea-d257-11ee-8400-7bac9cebb5f2
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cfa6a60-d257-11ee-a567-871f0e986a54	dg.4DFC/5cfa6a60-d257-11ee-a567-871f0e986a54
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cfa8e5a-d257-11ee-9bee-5fa14e334d88	dg.4DFC/5cfa8e5a-d257-11ee-9bee-5fa14e334d88
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cfab27c-d257-11ee-9b81-2bf20f3d2bbc	dg.4DFC/5cfab27c-d257-11ee-9b81-2bf20f3d2bbc
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cfad716-d257-11ee-800c-db6585100f57	dg.4DFC/5cfad716-d257-11ee-800c-db6585100f57
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cfafcaa-d257-11ee-9590-577a9d81a213	dg.4DFC/5cfafcaa-d257-11ee-9590-577a9d81a213
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cfb21f8-d257-11ee-a6ea-5fba9cdd412a	dg.4DFC/5cfb21f8-d257-11ee-a6ea-5fba9cdd412a
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cfb45de-d257-11ee-af6b-c7524361d684	dg.4DFC/5cfb45de-d257-11ee-af6b-c7524361d684
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cfb6a82-d257-11ee-b340-f765c967ff62	dg.4DFC/5cfb6a82-d257-11ee-b340-f765c967ff62
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cfb8ec2-d257-11ee-94a2-93bd5a49346f	dg.4DFC/5cfb8ec2-d257-11ee-94a2-93bd5a49346f
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cfbb56e-d257-11ee-82b6-475ce38c2a1d	dg.4DFC/5cfbb56e-d257-11ee-82b6-475ce38c2a1d
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cfbda3a-d257-11ee-99a1-87166e02487e	dg.4DFC/5cfbda3a-d257-11ee-99a1-87166e02487e
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cfbff4c-d257-11ee-af3c-c3b20c05423d	dg.4DFC/5cfbff4c-d257-11ee-af3c-c3b20c05423d
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cfc24e0-d257-11ee-8996-ef4a305bba85	dg.4DFC/5cfc24e0-d257-11ee-8996-ef4a305bba85
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cfc4b0a-d257-11ee-8e9c-439d66526552	dg.4DFC/5cfc4b0a-d257-11ee-8e9c-439d66526552
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cfc6f7c-d257-11ee-9943-ff95ddd37bf4	dg.4DFC/5cfc6f7c-d257-11ee-9943-ff95ddd37bf4
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cfc9344-d257-11ee-b3a1-aba95f579dbc	dg.4DFC/5cfc9344-d257-11ee-b3a1-aba95f579dbc
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cfcb7c0-d257-11ee-96d4-eb7210684b3d	dg.4DFC/5cfcb7c0-d257-11ee-96d4-eb7210684b3d
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cfcdef8-d257-11ee-9b49-6f2e24da6299	dg.4DFC/5cfcdef8-d257-11ee-9b49-6f2e24da6299
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cfd02b6-d257-11ee-8fe2-7789fae602ac	dg.4DFC/5cfd02b6-d257-11ee-8fe2-7789fae602ac
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cfd26d8-d257-11ee-a5c5-f3258907643f	dg.4DFC/5cfd26d8-d257-11ee-a5c5-f3258907643f
Not specified in data	Bisulfite-Seq	Not specified in data	Genomic	Not specified in data	ULTIMA	Ultima Genomics UG100	genomic_info	dg.4DFC/5cfd4b68-d257-11ee-b70b-9729622f31c4	dg.4DFC/5cfd4b68-d257-11ee-b70b-9729622f31c4
Not specified in data	Bisulfite-Seq	Single-indexed	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cfd703e-d257-11ee-8a88-dff4c41ce47d	dg.4DFC/5cfd703e-d257-11ee-8a88-dff4c41ce47d
Not specified in data	Bisulfite-Seq	Single-indexed	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cfd95be-d257-11ee-80a0-3b6f383a0e84	dg.4DFC/5cfd95be-d257-11ee-80a0-3b6f383a0e84
Not specified in data	Bisulfite-Seq	Single-indexed	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cfdb9e0-d257-11ee-a4b4-17a94252dfec	dg.4DFC/5cfdb9e0-d257-11ee-a4b4-17a94252dfec
Not specified in data	Bisulfite-Seq	Single-indexed	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cfdde66-d257-11ee-a7c3-2b105b5e0d88	dg.4DFC/5cfdde66-d257-11ee-a7c3-2b105b5e0d88
Not specified in data	Bisulfite-Seq	Single-indexed	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cfe02ba-d257-11ee-8643-9f8fc0192f87	dg.4DFC/5cfe02ba-d257-11ee-8643-9f8fc0192f87
Not specified in data	Bisulfite-Seq	Single-indexed	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cfe2ad8-d257-11ee-97b1-93df309d2c6a	dg.4DFC/5cfe2ad8-d257-11ee-97b1-93df309d2c6a
Not specified in data	Bisulfite-Seq	Single-indexed	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cfe4edc-d257-11ee-8e42-3711558c4aca	dg.4DFC/5cfe4edc-d257-11ee-8e42-3711558c4aca
Not specified in data	Bisulfite-Seq	Single-indexed	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cfe7330-d257-11ee-ba73-d777b200d6bd	dg.4DFC/5cfe7330-d257-11ee-ba73-d777b200d6bd
Not specified in data	Bisulfite-Seq	Single-indexed	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cfe96da-d257-11ee-99a1-4fe03331f68c	dg.4DFC/5cfe96da-d257-11ee-99a1-4fe03331f68c
Not specified in data	Bisulfite-Seq	Single-indexed	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cfec146-d257-11ee-ae9d-3be3183f3124	dg.4DFC/5cfec146-d257-11ee-ae9d-3be3183f3124
Not specified in data	Bisulfite-Seq	Single-indexed	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cfee612-d257-11ee-91bf-937df780ead0	dg.4DFC/5cfee612-d257-11ee-91bf-937df780ead0
Not specified in data	Bisulfite-Seq	Single-indexed	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cff0a66-d257-11ee-8899-7330324ff12d	dg.4DFC/5cff0a66-d257-11ee-8899-7330324ff12d
Not specified in data	Bisulfite-Seq	Single-indexed	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cff2e7e-d257-11ee-a90d-b7e4eac5413f	dg.4DFC/5cff2e7e-d257-11ee-a90d-b7e4eac5413f
Not specified in data	Bisulfite-Seq	Single-indexed	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cff544e-d257-11ee-9b55-5bcff08f15f3	dg.4DFC/5cff544e-d257-11ee-9b55-5bcff08f15f3
Not specified in data	Bisulfite-Seq	Single-indexed	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cff788e-d257-11ee-9888-4f4d45b5833c	dg.4DFC/5cff788e-d257-11ee-9888-4f4d45b5833c
Not specified in data	Bisulfite-Seq	Single-indexed	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cff9d3c-d257-11ee-9fb3-d3f751ae8a42	dg.4DFC/5cff9d3c-d257-11ee-9fb3-d3f751ae8a42
Not specified in data	Bisulfite-Seq	Single-indexed	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cffc212-d257-11ee-8999-0b6132427d86	dg.4DFC/5cffc212-d257-11ee-8999-0b6132427d86
Not specified in data	Bisulfite-Seq	Single-indexed	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5cffe6fc-d257-11ee-bf08-5749e0f2f3bb	dg.4DFC/5cffe6fc-d257-11ee-bf08-5749e0f2f3bb
Not specified in data	Bisulfite-Seq	Single-indexed	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5d000b50-d257-11ee-9d91-fbd0635fbe29	dg.4DFC/5d000b50-d257-11ee-9d91-fbd0635fbe29
Not specified in data	Bisulfite-Seq	Single-indexed	Genomic	Not specified in data	Not specified in data	Not specified in data	genomic_info	dg.4DFC/5d002f04-d257-11ee-bb07-4b3c5f30f859	dg.4DFC/5d002f04-d257-11ee-bb07-4b3c5f30f859
